[{'X': 0.6077074408531189, 'Y': 0.7191095352172852, 'Z': -0.00013945020327810198}, {'X': 0.5405727624893188, 'Y': 0.726383626461029, 'Z': 0.019912686198949814}, {'X': 0.5027645230293274, 'Y': 0.6637334823608398, 'Z': 0.04116147384047508}, {'X': 0.48134803771972656, 'Y': 0.6052094101905823, 'Z': 0.05115116387605667}, {'X': 0.4619048237800598, 'Y': 0.5711055994033813, 'Z': 0.0626351609826088}, {'X': 0.5342579483985901, 'Y': 0.5164548754692078, 'Z': 0.07283669710159302}, {'X': 0.5208472609519958, 'Y': 0.40879005193710327, 'Z': 0.08084847778081894}, {'X': 0.5097094774246216, 'Y': 0.34000927209854126, 'Z': 0.07074524462223053}, {'X': 0.49917855858802795, 'Y': 0.2822651267051697, 'Z': 0.05698389187455177}, {'X': 0.5632386207580566, 'Y': 0.4929623007774353, 'Z': 0.05257202684879303}, {'X': 0.5501906275749207, 'Y': 0.37174704670906067, 'Z': 0.059431616216897964}, {'X': 0.5332242250442505, 'Y': 0.28877323865890503, 'Z': 0.044067200273275375}, {'X': 0.5200620889663696, 'Y': 0.2245309054851532, 'Z': 0.03151249513030052}, {'X': 0.5953810214996338, 'Y': 0.48412346839904785, 'Z': 0.029059626162052155}, {'X': 0.5824136734008789, 'Y': 0.3678330183029175, 'Z': 0.035414133220911026}, {'X': 0.5665872097015381, 'Y': 0.2877214848995209, 'Z': 0.020891400054097176}, {'X': 0.5527610778808594, 'Y': 0.221777081489563, 'Z': 0.008749956265091896}, {'X': 0.628761351108551, 'Y': 0.4912526309490204, 'Z': 0.004782210104167461}, {'X': 0.6264964938163757, 'Y': 0.41072142124176025, 'Z': 0.006560691632330418}, {'X': 0.6217820048332214, 'Y': 0.35882872343063354, 'Z': -0.00042607521754689515}, {'X': 0.6182664036750793, 'Y': 0.3145871162414551, 'Z': -0.004402952268719673}]
[{'X': 0.5929540991783142, 'Y': 0.6900854706764221, 'Z': -4.194554639980197e-05}, {'X': 0.5446579456329346, 'Y': 0.6919286251068115, 'Z': 0.006317992694675922}, {'X': 0.5122194290161133, 'Y': 0.6301435232162476, 'Z': 0.022407658398151398}, {'X': 0.49674272537231445, 'Y': 0.5860882997512817, 'Z': 0.029042547568678856}, {'X': 0.4782451093196869, 'Y': 0.5630545020103455, 'Z': 0.03186492249369621}, {'X': 0.5397488474845886, 'Y': 0.5114124417304993, 'Z': 0.08032698184251785}, {'X': 0.526680052280426, 'Y': 0.43171024322509766, 'Z': 0.0973479375243187}, {'X': 0.5196635723114014, 'Y': 0.37629103660583496, 'Z': 0.09641674906015396}, {'X': 0.5147987604141235, 'Y': 0.33299028873443604, 'Z': 0.08986581116914749}, {'X': 0.5679683685302734, 'Y': 0.4940962791442871, 'Z': 0.061174869537353516}, {'X': 0.5549391508102417, 'Y': 0.4150637686252594, 'Z': 0.05882508307695389}, {'X': 0.5422967076301575, 'Y': 0.3712995648384094, 'Z': 0.029001956805586815}, {'X': 0.5335664749145508, 'Y': 0.3535429835319519, 'Z': 0.010754402726888657}, {'X': 0.5989897847175598, 'Y': 0.48809313774108887, 'Z': 0.03845623508095741}, {'X': 0.5880321860313416, 'Y': 0.40159985423088074, 'Z': 0.032274842262268066}, {'X': 0.576241135597229, 'Y': 0.3667922019958496, 'Z': -0.0023486828431487083}, {'X': 0.5681608319282532, 'Y': 0.3578028678894043, 'Z': -0.02335287444293499}, {'X': 0.6333271265029907, 'Y': 0.4936254918575287, 'Z': 0.01514744758605957}, {'X': 0.6293171644210815, 'Y': 0.4167637228965759, 'Z': 0.007452124729752541}, {'X': 0.623267650604248, 'Y': 0.3682331144809723, 'Z': -0.008765053935348988}, {'X': 0.6162961721420288, 'Y': 0.33573365211486816, 'Z': -0.022264493629336357}]
[{'X': 0.6043239235877991, 'Y': 0.7078784704208374, 'Z': -5.365986726246774e-05}, {'X': 0.5483084917068481, 'Y': 0.7047638893127441, 'Z': 0.0173890832811594}, {'X': 0.5116668343544006, 'Y': 0.6351362466812134, 'Z': 0.04681805893778801}, {'X': 0.4955226182937622, 'Y': 0.5815324187278748, 'Z': 0.06458665430545807}, {'X': 0.4833776652812958, 'Y': 0.5572824478149414, 'Z': 0.08179546147584915}, {'X': 0.5374463796615601, 'Y': 0.513794481754303, 'Z': 0.10464171320199966}, {'X': 0.5246408581733704, 'Y': 0.4317224621772766, 'Z': 0.13151615858078003}, {'X': 0.514207661151886, 'Y': 0.3806253671646118, 'Z': 0.138322651386261}, {'X': 0.5048493146896362, 'Y': 0.3448575437068939, 'Z': 0.13681082427501678}, {'X': 0.5641877055168152, 'Y': 0.4891805946826935, 'Z': 0.08413376659154892}, {'X': 0.5501744151115417, 'Y': 0.4067518413066864, 'Z': 0.10189707577228546}, {'X': 0.5321677327156067, 'Y': 0.36523011326789856, 'Z': 0.08505497872829437}, {'X': 0.519064724445343, 'Y': 0.34742793440818787, 'Z': 0.07307936251163483}, {'X': 0.5964680910110474, 'Y': 0.4765000343322754, 'Z': 0.059193793684244156}, {'X': 0.5834411382675171, 'Y': 0.3880729079246521, 'Z': 0.0663624033331871}, {'X': 0.5643858909606934, 'Y': 0.3524019122123718, 'Z': 0.042850345373153687}, {'X': 0.5504900813102722, 'Y': 0.342815637588501, 'Z': 0.029209833592176437}, {'X': 0.6328976154327393, 'Y': 0.4775870740413666, 'Z': 0.032709963619709015}, {'X': 0.6281284689903259, 'Y': 0.3994854986667633, 'Z': 0.03370147943496704}, {'X': 0.6223339438438416, 'Y': 0.34933000802993774, 'Z': 0.025310777127742767}, {'X': 0.6148521304130554, 'Y': 0.31112462282180786, 'Z': 0.019335594028234482}]
[{'X': 0.6002159118652344, 'Y': 0.70207679271698, 'Z': -3.6472360079642385e-05}, {'X': 0.5447523593902588, 'Y': 0.6993991136550903, 'Z': 0.020159175619482994}, {'X': 0.5111352205276489, 'Y': 0.6315094232559204, 'Z': 0.047462861984968185}, {'X': 0.4949266314506531, 'Y': 0.5804022550582886, 'Z': 0.06348443776369095}, {'X': 0.47572246193885803, 'Y': 0.5581262111663818, 'Z': 0.07790233939886093}, {'X': 0.5390849709510803, 'Y': 0.5154075026512146, 'Z': 0.09577516466379166}, {'X': 0.5291280746459961, 'Y': 0.43585312366485596, 'Z': 0.1196938157081604}, {'X': 0.5173498392105103, 'Y': 0.3821951448917389, 'Z': 0.12332403659820557}, {'X': 0.5062916874885559, 'Y': 0.3437589406967163, 'Z': 0.11956664174795151}, {'X': 0.5654097199440002, 'Y': 0.4947744607925415, 'Z': 0.07641234248876572}, {'X': 0.5505022406578064, 'Y': 0.4135496914386749, 'Z': 0.08682640641927719}, {'X': 0.5311838984489441, 'Y': 0.3627561926841736, 'Z': 0.069732166826725}, {'X': 0.5162384510040283, 'Y': 0.33675113320350647, 'Z': 0.05908213183283806}, {'X': 0.5961669683456421, 'Y': 0.484809935092926, 'Z': 0.0532912015914917}, {'X': 0.5792130827903748, 'Y': 0.3969483971595764, 'Z': 0.05625716596841812}, {'X': 0.5594484806060791, 'Y': 0.35704249143600464, 'Z': 0.036550529301166534}, {'X': 0.5446835160255432, 'Y': 0.3392348885536194, 'Z': 0.025747982785105705}, {'X': 0.6307793259620667, 'Y': 0.4869252145290375, 'Z': 0.03074008598923683}, {'X': 0.6261641979217529, 'Y': 0.40529143810272217, 'Z': 0.027318136766552925}, {'X': 0.6191085577011108, 'Y': 0.35257285833358765, 'Z': 0.019337384030222893}, {'X': 0.610245943069458, 'Y': 0.31027185916900635, 'Z': 0.014181295409798622}]
[{'X': 0.6113713979721069, 'Y': 0.7120804786682129, 'Z': 1.3010606380703393e-05}, {'X': 0.5452795624732971, 'Y': 0.7068812847137451, 'Z': 0.027579093351960182}, {'X': 0.5099045038223267, 'Y': 0.6466781497001648, 'Z': 0.06489469856023788}, {'X': 0.49312272667884827, 'Y': 0.5903521776199341, 'Z': 0.0931660532951355}, {'X': 0.47588568925857544, 'Y': 0.5634992718696594, 'Z': 0.12506680190563202}, {'X': 0.5424665212631226, 'Y': 0.5456517934799194, 'Z': 0.12126756459474564}, {'X': 0.5339040160179138, 'Y': 0.48678645491600037, 'Z': 0.14906983077526093}, {'X': 0.5283948183059692, 'Y': 0.48888254165649414, 'Z': 0.14751364290714264}, {'X': 0.5280213356018066, 'Y': 0.5044314861297607, 'Z': 0.14034277200698853}, {'X': 0.5669310688972473, 'Y': 0.5193215012550354, 'Z': 0.10901021957397461}, {'X': 0.5532569885253906, 'Y': 0.44768279790878296, 'Z': 0.13961292803287506}, {'X': 0.5373085737228394, 'Y': 0.40212875604629517, 'Z': 0.13060490787029266}, {'X': 0.5267101526260376, 'Y': 0.3688477873802185, 'Z': 0.12215057015419006}, {'X': 0.5938780903816223, 'Y': 0.5062782168388367, 'Z': 0.09092465043067932}, {'X': 0.580513060092926, 'Y': 0.4334609806537628, 'Z': 0.09867992252111435}, {'X': 0.5732163786888123, 'Y': 0.4374276399612427, 'Z': 0.07801524549722672}, {'X': 0.5725733637809753, 'Y': 0.45995673537254333, 'Z': 0.06838734447956085}, {'X': 0.6232699155807495, 'Y': 0.49807214736938477, 'Z': 0.07304178923368454}, {'X': 0.6160393953323364, 'Y': 0.43619072437286377, 'Z': 0.0819491297006607}, {'X': 0.6094884872436523, 'Y': 0.4114278554916382, 'Z': 0.07679582387208939}, {'X': 0.6058676242828369, 'Y': 0.4005531668663025, 'Z': 0.07420998066663742}]
[{'X': 0.6044139862060547, 'Y': 0.6962798833847046, 'Z': -4.138002623221837e-05}, {'X': 0.548956573009491, 'Y': 0.7016375064849854, 'Z': 0.011760320514440536}, {'X': 0.5111302137374878, 'Y': 0.6372601389884949, 'Z': 0.0288214311003685}, {'X': 0.4937385022640228, 'Y': 0.5835461616516113, 'Z': 0.03500909358263016}, {'X': 0.4738546311855316, 'Y': 0.5587450265884399, 'Z': 0.041189003735780716}, {'X': 0.536722719669342, 'Y': 0.5121574401855469, 'Z': 0.0749417245388031}, {'X': 0.5271321535110474, 'Y': 0.42861002683639526, 'Z': 0.08740799874067307}, {'X': 0.5146939158439636, 'Y': 0.3743276596069336, 'Z': 0.08357114344835281}, {'X': 0.5009620189666748, 'Y': 0.3281734883785248, 'Z': 0.07549159973859787}, {'X': 0.5640433430671692, 'Y': 0.48891133069992065, 'Z': 0.05507079139351845}, {'X': 0.5508324503898621, 'Y': 0.39770108461380005, 'Z': 0.058789607137441635}, {'X': 0.5307160019874573, 'Y': 0.3350314497947693, 'Z': 0.03735360875725746}, {'X': 0.5128900408744812, 'Y': 0.2901856601238251, 'Z': 0.02163434959948063}, {'X': 0.5958762764930725, 'Y': 0.4806704819202423, 'Z': 0.030224155634641647}, {'X': 0.5770838260650635, 'Y': 0.3840492069721222, 'Z': 0.02627556584775448}, {'X': 0.55617356300354, 'Y': 0.33204030990600586, 'Z': 0.004500648472458124}, {'X': 0.5401671528816223, 'Y': 0.2951005697250366, 'Z': -0.009964396245777607}, {'X': 0.6322975158691406, 'Y': 0.48722976446151733, 'Z': 0.00598032446578145}, {'X': 0.6287021636962891, 'Y': 0.40180256962776184, 'Z': 0.0016708855982869864}, {'X': 0.6256126761436462, 'Y': 0.34525176882743835, 'Z': -0.007329304236918688}, {'X': 0.6226779818534851, 'Y': 0.29144349694252014, 'Z': -0.013705700635910034}]
[{'X': 0.601259171962738, 'Y': 0.6807351112365723, 'Z': -6.1000038840575144e-05}, {'X': 0.54881352186203, 'Y': 0.6953247785568237, 'Z': 0.009873825125396252}, {'X': 0.5147491097450256, 'Y': 0.6377004384994507, 'Z': 0.022800670936703682}, {'X': 0.495328426361084, 'Y': 0.5842244029045105, 'Z': 0.027570102363824844}, {'X': 0.4715209901332855, 'Y': 0.5591560006141663, 'Z': 0.03101000376045704}, {'X': 0.535840630531311, 'Y': 0.5077776312828064, 'Z': 0.06310062855482101}, {'X': 0.5252096652984619, 'Y': 0.4239015579223633, 'Z': 0.07501643896102905}, {'X': 0.5130690336227417, 'Y': 0.369281530380249, 'Z': 0.07124201953411102}, {'X': 0.49953630566596985, 'Y': 0.32321882247924805, 'Z': 0.06249881535768509}, {'X': 0.5623892545700073, 'Y': 0.48418229818344116, 'Z': 0.044682178646326065}, {'X': 0.5486299991607666, 'Y': 0.391650527715683, 'Z': 0.049055688083171844}, {'X': 0.529711902141571, 'Y': 0.3243703842163086, 'Z': 0.03336445614695549}, {'X': 0.5125442743301392, 'Y': 0.2711941599845886, 'Z': 0.019422687590122223}, {'X': 0.5935279726982117, 'Y': 0.4762227237224579, 'Z': 0.021691076457500458}, {'X': 0.5745591521263123, 'Y': 0.3780975341796875, 'Z': 0.02154788002371788}, {'X': 0.5555369853973389, 'Y': 0.3186494708061218, 'Z': 0.007127463351935148}, {'X': 0.5410810708999634, 'Y': 0.27138057351112366, 'Z': -0.0035797765012830496}, {'X': 0.6289900541305542, 'Y': 0.483315110206604, 'Z': -0.0009857589611783624}, {'X': 0.6264398694038391, 'Y': 0.3952537775039673, 'Z': -0.0014698244631290436}, {'X': 0.6259913444519043, 'Y': 0.3379077911376953, 'Z': -0.006797438953071833}, {'X': 0.6264463067054749, 'Y': 0.28202614188194275, 'Z': -0.010693984106183052}]
[{'X': 0.6008917689323425, 'Y': 0.6917535066604614, 'Z': -5.1347662520129234e-05}, {'X': 0.5466359853744507, 'Y': 0.7013531923294067, 'Z': 0.015561374835669994}, {'X': 0.5117663145065308, 'Y': 0.6371362209320068, 'Z': 0.03451947122812271}, {'X': 0.4933220148086548, 'Y': 0.5812767148017883, 'Z': 0.042778532952070236}, {'X': 0.4716794490814209, 'Y': 0.5595018267631531, 'Z': 0.04936137795448303}, {'X': 0.5364221930503845, 'Y': 0.5126919746398926, 'Z': 0.07594019919633865}, {'X': 0.5246860980987549, 'Y': 0.4266776144504547, 'Z': 0.08894329518079758}, {'X': 0.5126312375068665, 'Y': 0.37150606513023376, 'Z': 0.08590368181467056}, {'X': 0.5006600618362427, 'Y': 0.32441121339797974, 'Z': 0.07885406166315079}, {'X': 0.564228355884552, 'Y': 0.4882032871246338, 'Z': 0.055960118770599365}, {'X': 0.5511884093284607, 'Y': 0.3881867527961731, 'Z': 0.06344301998615265}, {'X': 0.5339995622634888, 'Y': 0.3211781978607178, 'Z': 0.047454431653022766}, {'X': 0.5193869471549988, 'Y': 0.26872003078460693, 'Z': 0.03387924283742905}, {'X': 0.5959337949752808, 'Y': 0.47759300470352173, 'Z': 0.03168109059333801}, {'X': 0.5790805220603943, 'Y': 0.37317168712615967, 'Z': 0.03365125507116318}, {'X': 0.5614112615585327, 'Y': 0.31303781270980835, 'Z': 0.01693996600806713}, {'X': 0.5481458902359009, 'Y': 0.2648179829120636, 'Z': 0.005780880339443684}, {'X': 0.6313968300819397, 'Y': 0.48256292939186096, 'Z': 0.008035116828978062}, {'X': 0.631026029586792, 'Y': 0.3917767405509949, 'Z': 0.008576665073633194}, {'X': 0.6317009329795837, 'Y': 0.3339035212993622, 'Z': 0.003450368996709585}, {'X': 0.6328687071800232, 'Y': 0.27816861867904663, 'Z': 0.0005649980157613754}]
[{'X': 0.6022288203239441, 'Y': 0.7019490003585815, 'Z': -0.00010723904415499419}, {'X': 0.5449803471565247, 'Y': 0.7079941034317017, 'Z': 0.01801913045346737}, {'X': 0.5076736211776733, 'Y': 0.6390482783317566, 'Z': 0.03953230008482933}, {'X': 0.4891780912876129, 'Y': 0.5809500217437744, 'Z': 0.04997197538614273}, {'X': 0.46850690245628357, 'Y': 0.5583919286727905, 'Z': 0.05899639055132866}, {'X': 0.5348386764526367, 'Y': 0.5050594210624695, 'Z': 0.06991933286190033}, {'X': 0.5231598019599915, 'Y': 0.4132031798362732, 'Z': 0.07747191190719604}, {'X': 0.511016845703125, 'Y': 0.35741761326789856, 'Z': 0.07300468534231186}, {'X': 0.5004108548164368, 'Y': 0.31433671712875366, 'Z': 0.06629737466573715}, {'X': 0.5626327395439148, 'Y': 0.4780558943748474, 'Z': 0.04887116700410843}, {'X': 0.5504611730575562, 'Y': 0.3709861636161804, 'Z': 0.06000923737883568}, {'X': 0.5329765677452087, 'Y': 0.30152904987335205, 'Z': 0.0498497374355793}, {'X': 0.5186603665351868, 'Y': 0.2462157905101776, 'Z': 0.04176958650350571}, {'X': 0.5949099063873291, 'Y': 0.4683839678764343, 'Z': 0.023880090564489365}, {'X': 0.5811601877212524, 'Y': 0.3542509078979492, 'Z': 0.02818070352077484}, {'X': 0.5656282305717468, 'Y': 0.2848121225833893, 'Z': 0.015151744708418846}, {'X': 0.5532102584838867, 'Y': 0.22557324171066284, 'Z': 0.004911854863166809}, {'X': 0.6317591667175293, 'Y': 0.4771654009819031, 'Z': -0.0012227081460878253}, {'X': 0.6332452893257141, 'Y': 0.38269978761672974, 'Z': -0.0023664103355258703}, {'X': 0.6329564452171326, 'Y': 0.3231499195098877, 'Z': -0.006949241738766432}, {'X': 0.6328287124633789, 'Y': 0.2701156735420227, 'Z': -0.010248920880258083}]
[{'X': 0.600888729095459, 'Y': 0.6822164058685303, 'Z': -6.796808884246275e-05}, {'X': 0.5459357500076294, 'Y': 0.6939553022384644, 'Z': 0.006636440753936768}, {'X': 0.5102154612541199, 'Y': 0.6351277828216553, 'Z': 0.015430470928549767}, {'X': 0.4901590049266815, 'Y': 0.5814069509506226, 'Z': 0.016811035573482513}, {'X': 0.4679144024848938, 'Y': 0.5570703744888306, 'Z': 0.01479246374219656}, {'X': 0.5339817404747009, 'Y': 0.4996127784252167, 'Z': 0.04259711503982544}, {'X': 0.522698163986206, 'Y': 0.40834203362464905, 'Z': 0.04212586209177971}, {'X': 0.512414813041687, 'Y': 0.35287344455718994, 'Z': 0.03154519200325012}, {'X': 0.5017021894454956, 'Y': 0.30790001153945923, 'Z': 0.020671537145972252}, {'X': 0.5623016953468323, 'Y': 0.47520771622657776, 'Z': 0.02420029230415821}, {'X': 0.5490150451660156, 'Y': 0.3705676794052124, 'Z': 0.021557984873652458}, {'X': 0.5330424904823303, 'Y': 0.3021221160888672, 'Z': 0.0006230043945834041}, {'X': 0.5181670784950256, 'Y': 0.246182382106781, 'Z': -0.01702982559800148}, {'X': 0.5944371819496155, 'Y': 0.4676506817340851, 'Z': 0.0028964360244572163}, {'X': 0.579088568687439, 'Y': 0.35729721188545227, 'Z': -0.0014554942026734352}, {'X': 0.5626031756401062, 'Y': 0.2890371084213257, 'Z': -0.020217863842844963}, {'X': 0.5476865172386169, 'Y': 0.23057731986045837, 'Z': -0.036118652671575546}, {'X': 0.6307203769683838, 'Y': 0.47706320881843567, 'Z': -0.01804848574101925}, {'X': 0.6334642171859741, 'Y': 0.3827260732650757, 'Z': -0.02477261610329151}, {'X': 0.6339208483695984, 'Y': 0.3243834376335144, 'Z': -0.031149202957749367}, {'X': 0.6322845220565796, 'Y': 0.27170902490615845, 'Z': -0.03676695376634598}]
[{'X': 0.6046006083488464, 'Y': 0.703853964805603, 'Z': -9.565228538122028e-05}, {'X': 0.5467638373374939, 'Y': 0.7141652703285217, 'Z': 0.014046972617506981}, {'X': 0.5067072510719299, 'Y': 0.6433659791946411, 'Z': 0.034977350383996964}, {'X': 0.48615631461143494, 'Y': 0.5834915637969971, 'Z': 0.04523681849241257}, {'X': 0.46545952558517456, 'Y': 0.5603746175765991, 'Z': 0.05366653949022293}, {'X': 0.532947301864624, 'Y': 0.5049586296081543, 'Z': 0.07271730899810791}, {'X': 0.5203911066055298, 'Y': 0.40999093651771545, 'Z': 0.07809414714574814}, {'X': 0.5103756189346313, 'Y': 0.3512853980064392, 'Z': 0.07036534696817398}, {'X': 0.5007195472717285, 'Y': 0.3061791956424713, 'Z': 0.06072462350130081}, {'X': 0.5624759793281555, 'Y': 0.47735485434532166, 'Z': 0.0518161840736866}, {'X': 0.5484100580215454, 'Y': 0.37150639295578003, 'Z': 0.05958908051252365}, {'X': 0.532722532749176, 'Y': 0.3033580780029297, 'Z': 0.04041866585612297}, {'X': 0.5192437171936035, 'Y': 0.2489960789680481, 'Z': 0.024465160444378853}, {'X': 0.5956705808639526, 'Y': 0.46741604804992676, 'Z': 0.02703499048948288}, {'X': 0.57802414894104, 'Y': 0.35798507928848267, 'Z': 0.028435062617063522}, {'X': 0.561135470867157, 'Y': 0.2912903428077698, 'Z': 0.007875537499785423}, {'X': 0.5463849306106567, 'Y': 0.23498857021331787, 'Z': -0.008087975904345512}, {'X': 0.6330204606056213, 'Y': 0.475098580121994, 'Z': 0.001914663938805461}, {'X': 0.6331981420516968, 'Y': 0.38112640380859375, 'Z': -0.003367905505001545}, {'X': 0.6322063207626343, 'Y': 0.32294583320617676, 'Z': -0.011532312259078026}, {'X': 0.6300880908966064, 'Y': 0.27120763063430786, 'Z': -0.018237881362438202}]
