[{'X': 0.8267250657081604, 'Y': 0.7052934169769287, 'Z': -0.00012427310866769403}, {'X': 0.7329586744308472, 'Y': 0.6775648593902588, 'Z': -0.027569176629185677}, {'X': 0.6655638217926025, 'Y': 0.5783815979957581, 'Z': -0.030337588861584663}, {'X': 0.6342589855194092, 'Y': 0.4825860857963562, 'Z': -0.04360217601060867}, {'X': 0.6044999957084656, 'Y': 0.41764944791793823, 'Z': -0.053095992654561996}, {'X': 0.722561240196228, 'Y': 0.4311523139476776, 'Z': 0.02537297084927559}, {'X': 0.7092440724372864, 'Y': 0.31284099817276, 'Z': 0.024292180314660072}, {'X': 0.705674946308136, 'Y': 0.24279119074344635, 'Z': 0.01749829575419426}, {'X': 0.7055588960647583, 'Y': 0.18440572917461395, 'Z': 0.009391248226165771}, {'X': 0.775465190410614, 'Y': 0.4175185561180115, 'Z': 0.020057963207364082}, {'X': 0.7574387192726135, 'Y': 0.2860564589500427, 'Z': 0.0295424684882164}, {'X': 0.7486764192581177, 'Y': 0.20947441458702087, 'Z': 0.013855264522135258}, {'X': 0.7449168562889099, 'Y': 0.14603036642074585, 'Z': 0.0020769312977790833}, {'X': 0.8256796002388, 'Y': 0.42649564146995544, 'Z': 0.009218269027769566}, {'X': 0.8143790364265442, 'Y': 0.3064117431640625, 'Z': 0.015211310237646103}, {'X': 0.804997980594635, 'Y': 0.2357104867696762, 'Z': 0.0007293443195521832}, {'X': 0.7965101599693298, 'Y': 0.17694607377052307, 'Z': -0.015484551899135113}, {'X': 0.8767464756965637, 'Y': 0.45464447140693665, 'Z': -0.006506354082375765}, {'X': 0.8762586116790771, 'Y': 0.3622173070907593, 'Z': -0.011413179337978363}, {'X': 0.8703110218048096, 'Y': 0.30822286009788513, 'Z': -0.02505333535373211}, {'X': 0.8612387776374817, 'Y': 0.25836652517318726, 'Z': -0.036886151880025864}]
[{'X': 0.7947365045547485, 'Y': 0.6127989888191223, 'Z': -0.00014229868247639388}, {'X': 0.7110370993614197, 'Y': 0.579929769039154, 'Z': -0.010890684090554714}, {'X': 0.6547395586967468, 'Y': 0.4941279888153076, 'Z': 0.006169523578137159}, {'X': 0.6345324516296387, 'Y': 0.40877431631088257, 'Z': 0.0155794033780694}, {'X': 0.6431681513786316, 'Y': 0.3445495367050171, 'Z': 0.0368703231215477}, {'X': 0.7211225628852844, 'Y': 0.377156525850296, 'Z': 0.10018865019083023}, {'X': 0.7200730443000793, 'Y': 0.27167534828186035, 'Z': 0.11570002138614655}, {'X': 0.7234862446784973, 'Y': 0.2103593796491623, 'Z': 0.11606989800930023}, {'X': 0.728147566318512, 'Y': 0.15920187532901764, 'Z': 0.11552082747220993}, {'X': 0.7662518620491028, 'Y': 0.3686239719390869, 'Z': 0.08676157146692276}, {'X': 0.7584130764007568, 'Y': 0.26016443967819214, 'Z': 0.07030119001865387}, {'X': 0.7457908987998962, 'Y': 0.2493150383234024, 'Z': 0.03037158027291298}, {'X': 0.7361788749694824, 'Y': 0.2654205560684204, 'Z': 0.010132674127817154}, {'X': 0.8096668124198914, 'Y': 0.3725329339504242, 'Z': 0.06307686120271683}, {'X': 0.8081178069114685, 'Y': 0.2885408401489258, 'Z': 0.020669177174568176}, {'X': 0.7943680286407471, 'Y': 0.33924657106399536, 'Z': -0.03858805075287819}, {'X': 0.782321035861969, 'Y': 0.40722447633743286, 'Z': -0.06247132271528244}, {'X': 0.8578473329544067, 'Y': 0.38819143176078796, 'Z': 0.041856225579977036}, {'X': 0.856138288974762, 'Y': 0.30310577154159546, 'Z': 0.024539902806282043}, {'X': 0.8396984934806824, 'Y': 0.30493348836898804, 'Z': 0.005741812288761139}, {'X': 0.8270944952964783, 'Y': 0.335211843252182, 'Z': -5.995042738504708e-05}]
[{'X': 0.7889388799667358, 'Y': 0.6166131496429443, 'Z': -0.00013100319483783096}, {'X': 0.7097296714782715, 'Y': 0.5825458765029907, 'Z': -0.007175180595368147}, {'X': 0.6535459756851196, 'Y': 0.49420368671417236, 'Z': 0.0056591215543448925}, {'X': 0.6334447264671326, 'Y': 0.4078409671783447, 'Z': 0.009922349825501442}, {'X': 0.6421467065811157, 'Y': 0.34319978952407837, 'Z': 0.024608803912997246}, {'X': 0.7186028957366943, 'Y': 0.3772447109222412, 'Z': 0.10074996203184128}, {'X': 0.7197279930114746, 'Y': 0.2740038335323334, 'Z': 0.12252703309059143}, {'X': 0.725180447101593, 'Y': 0.21312087774276733, 'Z': 0.12394771724939346}, {'X': 0.7321147918701172, 'Y': 0.1639912724494934, 'Z': 0.12146194279193878}, {'X': 0.7629919648170471, 'Y': 0.3656274974346161, 'Z': 0.0847022533416748}, {'X': 0.7508226633071899, 'Y': 0.2510235011577606, 'Z': 0.07788374274969101}, {'X': 0.7408525943756104, 'Y': 0.22452639043331146, 'Z': 0.04474988579750061}, {'X': 0.7348237037658691, 'Y': 0.22745050489902496, 'Z': 0.023114461451768875}, {'X': 0.8059137463569641, 'Y': 0.36626294255256653, 'Z': 0.058976538479328156}, {'X': 0.7972685098648071, 'Y': 0.2863442897796631, 'Z': 0.018712444230914116}, {'X': 0.7877488136291504, 'Y': 0.3499755859375, 'Z': -0.03384380415081978}, {'X': 0.7814805507659912, 'Y': 0.4210640788078308, 'Z': -0.05391918867826462}, {'X': 0.8552403450012207, 'Y': 0.3780255615711212, 'Z': 0.03679386526346207}, {'X': 0.8454306125640869, 'Y': 0.2910957336425781, 'Z': 0.02009003236889839}, {'X': 0.8285754323005676, 'Y': 0.30627912282943726, 'Z': 0.009026945568621159}, {'X': 0.8183315992355347, 'Y': 0.34277665615081787, 'Z': 0.0071447137743234634}]
[{'X': 0.7899650931358337, 'Y': 0.6088854074478149, 'Z': -0.00014935253420844674}, {'X': 0.7079302668571472, 'Y': 0.5746919512748718, 'Z': -0.019205167889595032}, {'X': 0.6560313701629639, 'Y': 0.4869374632835388, 'Z': -0.013089150190353394}, {'X': 0.6364926099777222, 'Y': 0.4002515971660614, 'Z': -0.011260277591645718}, {'X': 0.6419961452484131, 'Y': 0.33394473791122437, 'Z': -0.00036070641363039613}, {'X': 0.714950680732727, 'Y': 0.36978885531425476, 'Z': 0.07586118578910828}, {'X': 0.7159765958786011, 'Y': 0.2701564133167267, 'Z': 0.09582990407943726}, {'X': 0.7185351848602295, 'Y': 0.21610741317272186, 'Z': 0.09749198704957962}, {'X': 0.7209849953651428, 'Y': 0.1729712337255478, 'Z': 0.0979592427611351}, {'X': 0.7637814879417419, 'Y': 0.36021801829338074, 'Z': 0.06662113964557648}, {'X': 0.7544169425964355, 'Y': 0.2479669153690338, 'Z': 0.06876692175865173}, {'X': 0.7443927526473999, 'Y': 0.20476342737674713, 'Z': 0.04199937731027603}, {'X': 0.7352092862129211, 'Y': 0.18126969039440155, 'Z': 0.02099405601620674}, {'X': 0.810883641242981, 'Y': 0.36478134989738464, 'Z': 0.05031633749604225}, {'X': 0.8072609901428223, 'Y': 0.2986338436603546, 'Z': 0.02249983698129654}, {'X': 0.7950798273086548, 'Y': 0.3680737018585205, 'Z': -0.022056953981518745}, {'X': 0.7841275334358215, 'Y': 0.43245893716812134, 'Z': -0.037763822823762894}, {'X': 0.8576618432998657, 'Y': 0.38306546211242676, 'Z': 0.03485417366027832}, {'X': 0.8611022233963013, 'Y': 0.3057965636253357, 'Z': 0.04021105542778969}, {'X': 0.8538831472396851, 'Y': 0.2658757269382477, 'Z': 0.0415542908012867}, {'X': 0.8451113104820251, 'Y': 0.23271846771240234, 'Z': 0.044511280953884125}]
[{'X': 0.7865995168685913, 'Y': 0.6089357733726501, 'Z': -0.00012447753397282213}, {'X': 0.7111297249794006, 'Y': 0.5638137459754944, 'Z': -0.015989914536476135}, {'X': 0.6636645793914795, 'Y': 0.47518056631088257, 'Z': -0.009016663767397404}, {'X': 0.6466211676597595, 'Y': 0.38829290866851807, 'Z': -0.003040955401957035}, {'X': 0.6554399132728577, 'Y': 0.33048197627067566, 'Z': 0.008659647777676582}, {'X': 0.7247762680053711, 'Y': 0.36191311478614807, 'Z': 0.06574229151010513}, {'X': 0.7302114963531494, 'Y': 0.25194913148880005, 'Z': 0.07581429183483124}, {'X': 0.735727071762085, 'Y': 0.2050687074661255, 'Z': 0.07512735575437546}, {'X': 0.7393955588340759, 'Y': 0.1760328859090805, 'Z': 0.08004919439554214}, {'X': 0.771779477596283, 'Y': 0.35702595114707947, 'Z': 0.05899494141340256}, {'X': 0.766379714012146, 'Y': 0.23293691873550415, 'Z': 0.04916485771536827}, {'X': 0.7595211267471313, 'Y': 0.18984703719615936, 'Z': 0.025654278695583344}, {'X': 0.751081109046936, 'Y': 0.17525748908519745, 'Z': 0.011201158165931702}, {'X': 0.8163459300994873, 'Y': 0.36532798409461975, 'Z': 0.0438886433839798}, {'X': 0.8084039688110352, 'Y': 0.3068069815635681, 'Z': 0.001983497990295291}, {'X': 0.7963305711746216, 'Y': 0.3832048177719116, 'Z': -0.036394402384757996}, {'X': 0.7868106961250305, 'Y': 0.44927412271499634, 'Z': -0.04203994944691658}, {'X': 0.8610789775848389, 'Y': 0.3878713548183441, 'Z': 0.03143905848264694}, {'X': 0.8605144619941711, 'Y': 0.3041154444217682, 'Z': 0.025138072669506073}, {'X': 0.8540143370628357, 'Y': 0.2598217725753784, 'Z': 0.024175388738512993}, {'X': 0.8477213382720947, 'Y': 0.22125521302223206, 'Z': 0.030114592984318733}]
[{'X': 0.7854033708572388, 'Y': 0.5910629630088806, 'Z': -9.694656182546169e-05}, {'X': 0.7127818465232849, 'Y': 0.5526992082595825, 'Z': -0.011697355657815933}, {'X': 0.6682759523391724, 'Y': 0.4627239406108856, 'Z': 0.009314734488725662}, {'X': 0.6570947766304016, 'Y': 0.37682396173477173, 'Z': 0.02414472959935665}, {'X': 0.6673340797424316, 'Y': 0.3244663178920746, 'Z': 0.043637488037347794}, {'X': 0.7231912016868591, 'Y': 0.37326449155807495, 'Z': 0.05086562782526016}, {'X': 0.7217365503311157, 'Y': 0.26820099353790283, 'Z': 0.03569280728697777}, {'X': 0.7279635667800903, 'Y': 0.20127837359905243, 'Z': 0.019775884225964546}, {'X': 0.735174834728241, 'Y': 0.13898001611232758, 'Z': 0.010028433054685593}, {'X': 0.7669235467910767, 'Y': 0.3706643879413605, 'Z': 0.035806939005851746}, {'X': 0.7624619007110596, 'Y': 0.2546113133430481, 'Z': -0.0027338352520018816}, {'X': 0.7635745406150818, 'Y': 0.18160606920719147, 'Z': -0.049002744257450104}, {'X': 0.7637692093849182, 'Y': 0.11245706677436829, 'Z': -0.0721183642745018}, {'X': 0.808942437171936, 'Y': 0.37969616055488586, 'Z': 0.014146992936730385}, {'X': 0.8008620142936707, 'Y': 0.3226081132888794, 'Z': -0.061063989996910095}, {'X': 0.7864066362380981, 'Y': 0.40504851937294006, 'Z': -0.09616579860448837}, {'X': 0.776023268699646, 'Y': 0.46826839447021484, 'Z': -0.08890632539987564}, {'X': 0.8556056022644043, 'Y': 0.39658552408218384, 'Z': -0.009105687960982323}, {'X': 0.8568975329399109, 'Y': 0.31408175826072693, 'Z': -0.031759873032569885}, {'X': 0.8600711226463318, 'Y': 0.25795453786849976, 'Z': -0.04187626764178276}, {'X': 0.860399067401886, 'Y': 0.19491517543792725, 'Z': -0.041744157671928406}]
[{'X': 0.7882969975471497, 'Y': 0.5891920328140259, 'Z': -9.888535714708269e-05}, {'X': 0.7157332301139832, 'Y': 0.5554565191268921, 'Z': -0.016327189281582832}, {'X': 0.6722605228424072, 'Y': 0.4631142020225525, 'Z': -0.0028935119044035673}, {'X': 0.6645233035087585, 'Y': 0.3756490647792816, 'Z': 0.0037277238443493843}, {'X': 0.677118182182312, 'Y': 0.32126426696777344, 'Z': 0.015620310790836811}, {'X': 0.7260519862174988, 'Y': 0.36987796425819397, 'Z': 0.036627668887376785}, {'X': 0.7225180268287659, 'Y': 0.26633673906326294, 'Z': 0.017075402662158012}, {'X': 0.7276925444602966, 'Y': 0.19939160346984863, 'Z': 0.003972133155912161}, {'X': 0.7335572838783264, 'Y': 0.13574102520942688, 'Z': -0.0010254444787278771}, {'X': 0.7694165706634521, 'Y': 0.3661727011203766, 'Z': 0.021906347945332527}, {'X': 0.7677096128463745, 'Y': 0.25171715021133423, 'Z': -0.015632541850209236}, {'X': 0.772351861000061, 'Y': 0.17858263850212097, 'Z': -0.05609855428338051}, {'X': 0.7776718139648438, 'Y': 0.10569119453430176, 'Z': -0.07436443865299225}, {'X': 0.8090819716453552, 'Y': 0.37643420696258545, 'Z': -0.00045968833728693426}, {'X': 0.7986108064651489, 'Y': 0.32849398255348206, 'Z': -0.08207544684410095}, {'X': 0.7788287997245789, 'Y': 0.41472160816192627, 'Z': -0.11295896768569946}, {'X': 0.7667978405952454, 'Y': 0.47922784090042114, 'Z': -0.1018650084733963}, {'X': 0.8544625043869019, 'Y': 0.3935031294822693, 'Z': -0.023918701335787773}, {'X': 0.8557167053222656, 'Y': 0.30832791328430176, 'Z': -0.0446661114692688}, {'X': 0.8637135624885559, 'Y': 0.24810868501663208, 'Z': -0.05507580190896988}, {'X': 0.8705883622169495, 'Y': 0.1790875494480133, 'Z': -0.05719771608710289}]
[{'X': 0.7912112474441528, 'Y': 0.5961021780967712, 'Z': -0.00011619280121522024}, {'X': 0.72161865234375, 'Y': 0.5595671534538269, 'Z': -0.019614020362496376}, {'X': 0.6737256646156311, 'Y': 0.4630594849586487, 'Z': -0.012423144653439522}, {'X': 0.6660871505737305, 'Y': 0.37258201837539673, 'Z': -0.007986797951161861}, {'X': 0.6848312616348267, 'Y': 0.32036900520324707, 'Z': 0.0017746672965586185}, {'X': 0.7273862957954407, 'Y': 0.37413468956947327, 'Z': 0.026106802746653557}, {'X': 0.7239311337471008, 'Y': 0.26729273796081543, 'Z': 0.0051079438999295235}, {'X': 0.7283579111099243, 'Y': 0.2002599984407425, 'Z': -0.01315860915929079}, {'X': 0.7345001697540283, 'Y': 0.13430601358413696, 'Z': -0.020184261724352837}, {'X': 0.7698036432266235, 'Y': 0.3721931576728821, 'Z': 0.013400469906628132}, {'X': 0.7635955810546875, 'Y': 0.2550446391105652, 'Z': -0.029777636751532555}, {'X': 0.7661007046699524, 'Y': 0.18178501725196838, 'Z': -0.07148490846157074}, {'X': 0.7709340453147888, 'Y': 0.11175701022148132, 'Z': -0.09229575097560883}, {'X': 0.8104325532913208, 'Y': 0.3807864189147949, 'Z': -0.006892117206007242}, {'X': 0.801142692565918, 'Y': 0.34093666076660156, 'Z': -0.08467499166727066}, {'X': 0.7865698337554932, 'Y': 0.4282957911491394, 'Z': -0.10738882422447205}, {'X': 0.7782011032104492, 'Y': 0.4912266433238983, 'Z': -0.09471215307712555}, {'X': 0.8555585145950317, 'Y': 0.39886775612831116, 'Z': -0.027718618512153625}, {'X': 0.8558923006057739, 'Y': 0.3139367997646332, 'Z': -0.04822723567485809}, {'X': 0.8582985401153564, 'Y': 0.25245195627212524, 'Z': -0.055019836872816086}, {'X': 0.860832929611206, 'Y': 0.1857743114233017, 'Z': -0.05557411536574364}]
[{'X': 0.7888835072517395, 'Y': 0.5989694595336914, 'Z': -0.00013136137567926198}, {'X': 0.7222826480865479, 'Y': 0.5615438222885132, 'Z': -0.033448476344347}, {'X': 0.6764093041419983, 'Y': 0.46464213728904724, 'Z': -0.031283147633075714}, {'X': 0.6690012216567993, 'Y': 0.3752431273460388, 'Z': -0.02937699854373932}, {'X': 0.6830469965934753, 'Y': 0.32424527406692505, 'Z': -0.023792115971446037}, {'X': 0.7240933775901794, 'Y': 0.3725200593471527, 'Z': 0.015254856087267399}, {'X': 0.7226070165634155, 'Y': 0.2668253779411316, 'Z': -0.010146542452275753}, {'X': 0.7276246547698975, 'Y': 0.20088523626327515, 'Z': -0.029807722195982933}, {'X': 0.7342434525489807, 'Y': 0.1345037817955017, 'Z': -0.036964207887649536}, {'X': 0.7680941820144653, 'Y': 0.3716048300266266, 'Z': 0.006770526058971882}, {'X': 0.7630964517593384, 'Y': 0.25564631819725037, 'Z': -0.043198633939027786}, {'X': 0.76494961977005, 'Y': 0.1861034631729126, 'Z': -0.091280996799469}, {'X': 0.7676056027412415, 'Y': 0.11672472953796387, 'Z': -0.11416720598936081}, {'X': 0.8103166222572327, 'Y': 0.38066285848617554, 'Z': -0.011354985646903515}, {'X': 0.8014602661132812, 'Y': 0.340368390083313, 'Z': -0.09694226086139679}, {'X': 0.787283718585968, 'Y': 0.4297441840171814, 'Z': -0.12649482488632202}, {'X': 0.7787055373191833, 'Y': 0.4931434690952301, 'Z': -0.11516702175140381}, {'X': 0.8574481010437012, 'Y': 0.39886119961738586, 'Z': -0.031175388023257256}, {'X': 0.8548741340637207, 'Y': 0.31391528248786926, 'Z': -0.057604558765888214}, {'X': 0.8560399413108826, 'Y': 0.25733697414398193, 'Z': -0.06847596168518066}, {'X': 0.8576170802116394, 'Y': 0.19316740334033966, 'Z': -0.07126375287771225}]
[{'X': 0.7919882535934448, 'Y': 0.6010462045669556, 'Z': -0.00011305762018309906}, {'X': 0.7244827747344971, 'Y': 0.562819242477417, 'Z': -0.02336968667805195}, {'X': 0.6773032546043396, 'Y': 0.4667075276374817, 'Z': -0.02001245506107807}, {'X': 0.6699490547180176, 'Y': 0.3753998577594757, 'Z': -0.018574122339487076}, {'X': 0.6843594312667847, 'Y': 0.31975817680358887, 'Z': -0.013983851298689842}, {'X': 0.7262064218521118, 'Y': 0.37305140495300293, 'Z': 0.020904455333948135}, {'X': 0.7228713035583496, 'Y': 0.2648789882659912, 'Z': -0.0013585812412202358}, {'X': 0.727344810962677, 'Y': 0.1978236436843872, 'Z': -0.021584663540124893}, {'X': 0.7338300943374634, 'Y': 0.12973952293395996, 'Z': -0.028681276366114616}, {'X': 0.7689692378044128, 'Y': 0.37172749638557434, 'Z': 0.009039796888828278}, {'X': 0.7615464329719543, 'Y': 0.2560235857963562, 'Z': -0.037617143243551254}, {'X': 0.7616627216339111, 'Y': 0.18576987087726593, 'Z': -0.08359179645776749}, {'X': 0.7640795111656189, 'Y': 0.11631849408149719, 'Z': -0.10676468908786774}, {'X': 0.8101650476455688, 'Y': 0.3810056447982788, 'Z': -0.011610038578510284}, {'X': 0.8015734553337097, 'Y': 0.344073086977005, 'Z': -0.09146584570407867}, {'X': 0.7897650599479675, 'Y': 0.43357086181640625, 'Z': -0.11940662562847137}, {'X': 0.7841060757637024, 'Y': 0.49624383449554443, 'Z': -0.10891509056091309}, {'X': 0.855987012386322, 'Y': 0.40142422914505005, 'Z': -0.03334398567676544}, {'X': 0.8531946539878845, 'Y': 0.31831464171409607, 'Z': -0.054878633469343185}, {'X': 0.8533089756965637, 'Y': 0.25995269417762756, 'Z': -0.06329970061779022}, {'X': 0.8549357652664185, 'Y': 0.19563446938991547, 'Z': -0.06333527714014053}]
[{'X': 0.7925275564193726, 'Y': 0.6000781059265137, 'Z': -0.00012118673475924879}, {'X': 0.7212656140327454, 'Y': 0.5616492033004761, 'Z': -0.02903473936021328}, {'X': 0.6777507066726685, 'Y': 0.4677930474281311, 'Z': -0.025143710896372795}, {'X': 0.6723291873931885, 'Y': 0.3784354031085968, 'Z': -0.022974399849772453}, {'X': 0.6855002641677856, 'Y': 0.3245376646518707, 'Z': -0.017225751653313637}, {'X': 0.7222386002540588, 'Y': 0.3703129291534424, 'Z': 0.02471911907196045}, {'X': 0.7191052436828613, 'Y': 0.26702892780303955, 'Z': 0.003307575127109885}, {'X': 0.7243027687072754, 'Y': 0.2011747658252716, 'Z': -0.012492521665990353}, {'X': 0.7309011220932007, 'Y': 0.1344481110572815, 'Z': -0.019643140956759453}, {'X': 0.7665124535560608, 'Y': 0.3686459958553314, 'Z': 0.014020515605807304}, {'X': 0.7604148983955383, 'Y': 0.25450313091278076, 'Z': -0.03257867693901062}, {'X': 0.7618471384048462, 'Y': 0.1847519874572754, 'Z': -0.07768651098012924}, {'X': 0.7631381750106812, 'Y': 0.1157805323600769, 'Z': -0.0974961668252945}, {'X': 0.8084112405776978, 'Y': 0.37813451886177063, 'Z': -0.005691138561815023}, {'X': 0.795846164226532, 'Y': 0.34018826484680176, 'Z': -0.08761443942785263}, {'X': 0.782810389995575, 'Y': 0.4305913746356964, 'Z': -0.11651451885700226}, {'X': 0.775348424911499, 'Y': 0.49345332384109497, 'Z': -0.10362312197685242}, {'X': 0.8566381931304932, 'Y': 0.39574384689331055, 'Z': -0.02817026525735855}, {'X': 0.8512106537818909, 'Y': 0.31296306848526, 'Z': -0.05265270173549652}, {'X': 0.8513821959495544, 'Y': 0.2598145306110382, 'Z': -0.062304649502038956}, {'X': 0.8520581722259521, 'Y': 0.19842296838760376, 'Z': -0.0623098649084568}]
[{'X': 0.7925275564193726, 'Y': 0.6000781059265137, 'Z': -0.00012118673475924879}, {'X': 0.7212656140327454, 'Y': 0.5616492033004761, 'Z': -0.02903473936021328}, {'X': 0.6777507066726685, 'Y': 0.4677930474281311, 'Z': -0.025143710896372795}, {'X': 0.6723291873931885, 'Y': 0.3784354031085968, 'Z': -0.022974399849772453}, {'X': 0.6855002641677856, 'Y': 0.3245376646518707, 'Z': -0.017225751653313637}, {'X': 0.7222386002540588, 'Y': 0.3703129291534424, 'Z': 0.02471911907196045}, {'X': 0.7191052436828613, 'Y': 0.26702892780303955, 'Z': 0.003307575127109885}, {'X': 0.7243027687072754, 'Y': 0.2011747658252716, 'Z': -0.012492521665990353}, {'X': 0.7309011220932007, 'Y': 0.1344481110572815, 'Z': -0.019643140956759453}, {'X': 0.7665124535560608, 'Y': 0.3686459958553314, 'Z': 0.014020515605807304}, {'X': 0.7604148983955383, 'Y': 0.25450313091278076, 'Z': -0.03257867693901062}, {'X': 0.7618471384048462, 'Y': 0.1847519874572754, 'Z': -0.07768651098012924}, {'X': 0.7631381750106812, 'Y': 0.1157805323600769, 'Z': -0.0974961668252945}, {'X': 0.8084112405776978, 'Y': 0.37813451886177063, 'Z': -0.005691138561815023}, {'X': 0.795846164226532, 'Y': 0.34018826484680176, 'Z': -0.08761443942785263}, {'X': 0.782810389995575, 'Y': 0.4305913746356964, 'Z': -0.11651451885700226}, {'X': 0.775348424911499, 'Y': 0.49345332384109497, 'Z': -0.10362312197685242}, {'X': 0.8566381931304932, 'Y': 0.39574384689331055, 'Z': -0.02817026525735855}, {'X': 0.8512106537818909, 'Y': 0.31296306848526, 'Z': -0.05265270173549652}, {'X': 0.8513821959495544, 'Y': 0.2598145306110382, 'Z': -0.062304649502038956}, {'X': 0.8520581722259521, 'Y': 0.19842296838760376, 'Z': -0.0623098649084568}]
[{'X': 0.7914677858352661, 'Y': 0.6045196056365967, 'Z': -0.0001422493369318545}, {'X': 0.7238798141479492, 'Y': 0.5629268884658813, 'Z': -0.026567591354250908}, {'X': 0.6785056591033936, 'Y': 0.4665898084640503, 'Z': -0.025075597688555717}, {'X': 0.6705098748207092, 'Y': 0.3774820566177368, 'Z': -0.024974709376692772}, {'X': 0.6854658126831055, 'Y': 0.32754620909690857, 'Z': -0.021812034770846367}, {'X': 0.7230870127677917, 'Y': 0.37156450748443604, 'Z': 0.02151593379676342}, {'X': 0.7196541428565979, 'Y': 0.265938401222229, 'Z': -0.00018510106019675732}, {'X': 0.7234292030334473, 'Y': 0.20125871896743774, 'Z': -0.019304124638438225}, {'X': 0.729788064956665, 'Y': 0.13705632090568542, 'Z': -0.02506171353161335}, {'X': 0.7658175826072693, 'Y': 0.3705698847770691, 'Z': 0.011570658534765244}, {'X': 0.7570276260375977, 'Y': 0.25554579496383667, 'Z': -0.03448084741830826}, {'X': 0.7559353709220886, 'Y': 0.18879736959934235, 'Z': -0.08015014976263046}, {'X': 0.7560381293296814, 'Y': 0.12273231148719788, 'Z': -0.102257639169693}, {'X': 0.8073043823242188, 'Y': 0.37980979681015015, 'Z': -0.006989215034991503}, {'X': 0.7954645752906799, 'Y': 0.3383159935474396, 'Z': -0.08717851340770721}, {'X': 0.7849053144454956, 'Y': 0.42939287424087524, 'Z': -0.11502405256032944}, {'X': 0.7807407379150391, 'Y': 0.4940550625324249, 'Z': -0.10254181921482086}, {'X': 0.8544811010360718, 'Y': 0.3983428180217743, 'Z': -0.026748862117528915}, {'X': 0.8498814105987549, 'Y': 0.31230708956718445, 'Z': -0.05008483678102493}, {'X': 0.8502182960510254, 'Y': 0.2538294792175293, 'Z': -0.06008611619472504}, {'X': 0.8526726961135864, 'Y': 0.18862313032150269, 'Z': -0.06086895987391472}]
[{'X': 0.7914161682128906, 'Y': 0.6034218072891235, 'Z': -0.00013775215484201908}, {'X': 0.7230501174926758, 'Y': 0.5649123191833496, 'Z': -0.024593379348516464}, {'X': 0.6761469841003418, 'Y': 0.46883705258369446, 'Z': -0.01870645210146904}, {'X': 0.6694411635398865, 'Y': 0.37818753719329834, 'Z': -0.015425709076225758}, {'X': 0.6860794425010681, 'Y': 0.32592281699180603, 'Z': -0.007887468673288822}, {'X': 0.7230975031852722, 'Y': 0.3753812611103058, 'Z': 0.026770997792482376}, {'X': 0.7193132042884827, 'Y': 0.26689785718917847, 'Z': 0.003128697630017996}, {'X': 0.7231351137161255, 'Y': 0.19924581050872803, 'Z': -0.017035895958542824}, {'X': 0.7293971180915833, 'Y': 0.13276322185993195, 'Z': -0.024231720715761185}, {'X': 0.7659260034561157, 'Y': 0.3731552064418793, 'Z': 0.015437455847859383}, {'X': 0.7558839321136475, 'Y': 0.2561414837837219, 'Z': -0.03385026007890701}, {'X': 0.7558070421218872, 'Y': 0.18601416051387787, 'Z': -0.08245038986206055}, {'X': 0.7573608160018921, 'Y': 0.11687883734703064, 'Z': -0.10656928271055222}, {'X': 0.8079238533973694, 'Y': 0.3812828063964844, 'Z': -0.004504572134464979}, {'X': 0.7961793541908264, 'Y': 0.3392486870288849, 'Z': -0.08746884018182755}, {'X': 0.7857562899589539, 'Y': 0.4299216866493225, 'Z': -0.1167035847902298}, {'X': 0.7811385989189148, 'Y': 0.49356040358543396, 'Z': -0.10517408698797226}, {'X': 0.8557342290878296, 'Y': 0.3990299701690674, 'Z': -0.025730082765221596}, {'X': 0.8513573408126831, 'Y': 0.3142380118370056, 'Z': -0.05006454139947891}, {'X': 0.8513667583465576, 'Y': 0.2561882734298706, 'Z': -0.06037529930472374}, {'X': 0.8526811003684998, 'Y': 0.19056284427642822, 'Z': -0.06087620556354523}]
