[{'X': 0.5815722942352295, 'Y': 0.6967700123786926, 'Z': -8.971624629339203e-05}, {'X': 0.5166298151016235, 'Y': 0.7019802927970886, 'Z': 0.010144274681806564}, {'X': 0.4634099006652832, 'Y': 0.6223806738853455, 'Z': 0.02846960909664631}, {'X': 0.4303736686706543, 'Y': 0.5556445121765137, 'Z': 0.03708184137940407}, {'X': 0.4025428593158722, 'Y': 0.5413612723350525, 'Z': 0.04509492963552475}, {'X': 0.49123090505599976, 'Y': 0.45760342478752136, 'Z': 0.06514621526002884}, {'X': 0.47078737616539, 'Y': 0.3569675385951996, 'Z': 0.07374762743711472}, {'X': 0.4578012526035309, 'Y': 0.29314494132995605, 'Z': 0.0701041966676712}, {'X': 0.44735100865364075, 'Y': 0.24219761788845062, 'Z': 0.060131072998046875}, {'X': 0.522133469581604, 'Y': 0.4228869378566742, 'Z': 0.047236859798431396}, {'X': 0.4991734027862549, 'Y': 0.3071850538253784, 'Z': 0.061691612005233765}, {'X': 0.47698158025741577, 'Y': 0.235821932554245, 'Z': 0.04821058362722397}, {'X': 0.4591045379638672, 'Y': 0.17593562602996826, 'Z': 0.03731671720743179}, {'X': 0.5571998357772827, 'Y': 0.40851086378097534, 'Z': 0.024624723941087723}, {'X': 0.5350063443183899, 'Y': 0.2882922291755676, 'Z': 0.031548529863357544}, {'X': 0.5136349201202393, 'Y': 0.21871404349803925, 'Z': 0.015188288874924183}, {'X': 0.4934082627296448, 'Y': 0.15689989924430847, 'Z': 0.0033868313767015934}, {'X': 0.5975693464279175, 'Y': 0.4147126376628876, 'Z': 0.0015205313684418797}, {'X': 0.5984815359115601, 'Y': 0.31228747963905334, 'Z': -0.0026824597734957933}, {'X': 0.5961556434631348, 'Y': 0.24907031655311584, 'Z': -0.011475172825157642}, {'X': 0.5908816456794739, 'Y': 0.18973970413208008, 'Z': -0.018238460645079613}]
[{'X': 0.5814206600189209, 'Y': 0.6671693921089172, 'Z': -2.654650052136276e-05}, {'X': 0.5143316984176636, 'Y': 0.6739910840988159, 'Z': 0.03154776617884636}, {'X': 0.47237783670425415, 'Y': 0.6097757816314697, 'Z': 0.06014121323823929}, {'X': 0.4503530263900757, 'Y': 0.5507147908210754, 'Z': 0.07003121823072433}, {'X': 0.43655359745025635, 'Y': 0.5177229642868042, 'Z': 0.07459279149770737}, {'X': 0.4953148663043976, 'Y': 0.48486262559890747, 'Z': 0.10582365095615387}, {'X': 0.4823179841041565, 'Y': 0.38689208030700684, 'Z': 0.12861041724681854}, {'X': 0.471927672624588, 'Y': 0.3353957235813141, 'Z': 0.130919948220253}, {'X': 0.46363216638565063, 'Y': 0.2969196140766144, 'Z': 0.12826144695281982}, {'X': 0.5208960771560669, 'Y': 0.46381455659866333, 'Z': 0.07912027835845947}, {'X': 0.5102802515029907, 'Y': 0.35910025238990784, 'Z': 0.09193218499422073}, {'X': 0.5021705627441406, 'Y': 0.31564193964004517, 'Z': 0.07101389020681381}, {'X': 0.5003706216812134, 'Y': 0.2924444079399109, 'Z': 0.05786716565489769}, {'X': 0.5495348572731018, 'Y': 0.45021212100982666, 'Z': 0.049402330070734024}, {'X': 0.5348155498504639, 'Y': 0.3521274924278259, 'Z': 0.0431179404258728}, {'X': 0.5217629671096802, 'Y': 0.30972015857696533, 'Z': 0.0060229129157960415}, {'X': 0.5149210095405579, 'Y': 0.28458476066589355, 'Z': -0.018674194812774658}, {'X': 0.5809711813926697, 'Y': 0.4444235861301422, 'Z': 0.02140955813229084}, {'X': 0.5660983324050903, 'Y': 0.37221643328666687, 'Z': 0.008527429774403572}, {'X': 0.5512238144874573, 'Y': 0.32304269075393677, 'Z': -0.013136151246726513}, {'X': 0.5379735827445984, 'Y': 0.28478339314460754, 'Z': -0.031052211299538612}]
[{'X': 0.5539819598197937, 'Y': 0.5511771440505981, 'Z': -1.8160120816901326e-05}, {'X': 0.5194945335388184, 'Y': 0.5465697050094604, 'Z': -0.0687917023897171}, {'X': 0.4986995756626129, 'Y': 0.512048602104187, 'Z': -0.111229807138443}, {'X': 0.5004084706306458, 'Y': 0.480934739112854, 'Z': -0.14524902403354645}, {'X': 0.5012139081954956, 'Y': 0.46940094232559204, 'Z': -0.1862533986568451}, {'X': 0.49024295806884766, 'Y': 0.41347724199295044, 'Z': -0.06962955743074417}, {'X': 0.486031174659729, 'Y': 0.3419390320777893, 'Z': -0.0973409041762352}, {'X': 0.48566943407058716, 'Y': 0.3033674657344818, 'Z': -0.12542136013507843}, {'X': 0.48207828402519226, 'Y': 0.2790963649749756, 'Z': -0.1509155035018921}, {'X': 0.52448970079422, 'Y': 0.38622331619262695, 'Z': -0.059667617082595825}, {'X': 0.5236781239509583, 'Y': 0.31634628772735596, 'Z': -0.10748627781867981}, {'X': 0.5180671811103821, 'Y': 0.2911324203014374, 'Z': -0.1533995270729065}, {'X': 0.5129687786102295, 'Y': 0.28773072361946106, 'Z': -0.1863987147808075}, {'X': 0.5603557229042053, 'Y': 0.37474143505096436, 'Z': -0.05612027272582054}, {'X': 0.5559025406837463, 'Y': 0.3002448081970215, 'Z': -0.10258340835571289}, {'X': 0.5505732893943787, 'Y': 0.28679516911506653, 'Z': -0.1543591171503067}, {'X': 0.5466493964195251, 'Y': 0.2948145568370819, 'Z': -0.18542730808258057}, {'X': 0.5969638228416443, 'Y': 0.37396693229675293, 'Z': -0.057632118463516235}, {'X': 0.5948929786682129, 'Y': 0.30788707733154297, 'Z': -0.09407375007867813}, {'X': 0.586958646774292, 'Y': 0.2881625294685364, 'Z': -0.12724000215530396}, {'X': 0.5763990879058838, 'Y': 0.28581249713897705, 'Z': -0.15323927998542786}]
[{'X': 0.5497061610221863, 'Y': 0.5347028970718384, 'Z': -2.9194103262852877e-05}, {'X': 0.5169931054115295, 'Y': 0.522820770740509, 'Z': -0.05913995951414108}, {'X': 0.49834734201431274, 'Y': 0.4874614179134369, 'Z': -0.09841317683458328}, {'X': 0.4985600411891937, 'Y': 0.45829498767852783, 'Z': -0.13101181387901306}, {'X': 0.499972403049469, 'Y': 0.44600650668144226, 'Z': -0.1685500293970108}, {'X': 0.4970075786113739, 'Y': 0.39214444160461426, 'Z': -0.06875588744878769}, {'X': 0.49530497193336487, 'Y': 0.32580381631851196, 'Z': -0.1026652455329895}, {'X': 0.4933277666568756, 'Y': 0.30109530687332153, 'Z': -0.13189473748207092}, {'X': 0.4877588152885437, 'Y': 0.29106605052948, 'Z': -0.1542990803718567}, {'X': 0.5279097557067871, 'Y': 0.3697334825992584, 'Z': -0.06329909712076187}, {'X': 0.5268016457557678, 'Y': 0.3018157482147217, 'Z': -0.11237212270498276}, {'X': 0.5203627943992615, 'Y': 0.29322320222854614, 'Z': -0.1543191820383072}, {'X': 0.5145317316055298, 'Y': 0.2998061180114746, 'Z': -0.18299101293087006}, {'X': 0.559735894203186, 'Y': 0.3628096282482147, 'Z': -0.06252738833427429}, {'X': 0.555698812007904, 'Y': 0.2921363115310669, 'Z': -0.10953327268362045}, {'X': 0.5477004051208496, 'Y': 0.2872736155986786, 'Z': -0.15568390488624573}, {'X': 0.5410362482070923, 'Y': 0.29519572854042053, 'Z': -0.18308798968791962}, {'X': 0.5935199856758118, 'Y': 0.3676796853542328, 'Z': -0.06581475585699081}, {'X': 0.5922607779502869, 'Y': 0.306346595287323, 'Z': -0.10021989792585373}, {'X': 0.5830926299095154, 'Y': 0.2831145226955414, 'Z': -0.1276673972606659}, {'X': 0.5710858702659607, 'Y': 0.2716049253940582, 'Z': -0.14982180297374725}]
[{'X': 0.5641730427742004, 'Y': 0.6471021175384521, 'Z': -1.9079669073107652e-05}, {'X': 0.5045334696769714, 'Y': 0.6520900130271912, 'Z': 0.0013304605381563306}, {'X': 0.46284857392311096, 'Y': 0.5915135741233826, 'Z': 0.021206991747021675}, {'X': 0.4436362683773041, 'Y': 0.5467475056648254, 'Z': 0.03325542062520981}, {'X': 0.4254983067512512, 'Y': 0.5214598774909973, 'Z': 0.04295676201581955}, {'X': 0.4997706115245819, 'Y': 0.4342907965183258, 'Z': 0.08662313222885132}, {'X': 0.4886857569217682, 'Y': 0.3466770648956299, 'Z': 0.10367637127637863}, {'X': 0.4767307639122009, 'Y': 0.29435738921165466, 'Z': 0.10145855695009232}, {'X': 0.46591171622276306, 'Y': 0.25811636447906494, 'Z': 0.09313417226076126}, {'X': 0.5318698883056641, 'Y': 0.41080009937286377, 'Z': 0.0694059506058693}, {'X': 0.5193130373954773, 'Y': 0.315022349357605, 'Z': 0.06490399688482285}, {'X': 0.49782872200012207, 'Y': 0.2942686676979065, 'Z': 0.027400903403759003}, {'X': 0.48480480909347534, 'Y': 0.3099159002304077, 'Z': -0.0014265639474615455}, {'X': 0.5662323236465454, 'Y': 0.40267887711524963, 'Z': 0.047632768750190735}, {'X': 0.5544874668121338, 'Y': 0.30290138721466064, 'Z': 0.03682932257652283}, {'X': 0.5294891595840454, 'Y': 0.2860982418060303, 'Z': -0.001607559621334076}, {'X': 0.5133716464042664, 'Y': 0.30716127157211304, 'Z': -0.025022953748703003}, {'X': 0.6053641438484192, 'Y': 0.4068704843521118, 'Z': 0.02475821040570736}, {'X': 0.6018795371055603, 'Y': 0.31994834542274475, 'Z': 0.012928709387779236}, {'X': 0.5883769989013672, 'Y': 0.27109014987945557, 'Z': -0.0027164556086063385}, {'X': 0.572888970375061, 'Y': 0.24774645268917084, 'Z': -0.015661949291825294}]
[{'X': 0.5740540623664856, 'Y': 0.6658501625061035, 'Z': -8.24550079414621e-05}, {'X': 0.5091052651405334, 'Y': 0.666040301322937, 'Z': 0.019463827833533287}, {'X': 0.46508052945137024, 'Y': 0.6075311899185181, 'Z': 0.05018338933587074}, {'X': 0.4417608976364136, 'Y': 0.5525255799293518, 'Z': 0.06728454679250717}, {'X': 0.42495667934417725, 'Y': 0.524074137210846, 'Z': 0.07906468957662582}, {'X': 0.5021207332611084, 'Y': 0.4605666399002075, 'Z': 0.10341861844062805}, {'X': 0.4923209547996521, 'Y': 0.35938721895217896, 'Z': 0.11566673964262009}, {'X': 0.47767341136932373, 'Y': 0.3059006929397583, 'Z': 0.11031091213226318}, {'X': 0.4651070237159729, 'Y': 0.27561020851135254, 'Z': 0.1049465537071228}, {'X': 0.5284856557846069, 'Y': 0.43936026096343994, 'Z': 0.08603296428918839}, {'X': 0.5198801755905151, 'Y': 0.34067314863204956, 'Z': 0.09697888046503067}, {'X': 0.5001741647720337, 'Y': 0.28905734419822693, 'Z': 0.07497557997703552}, {'X': 0.48609209060668945, 'Y': 0.2679927945137024, 'Z': 0.06341511756181717}, {'X': 0.5583405494689941, 'Y': 0.4312490224838257, 'Z': 0.06367301940917969}, {'X': 0.5523744225502014, 'Y': 0.33476001024246216, 'Z': 0.07192333787679672}, {'X': 0.532925546169281, 'Y': 0.291564404964447, 'Z': 0.04463048279285431}, {'X': 0.517269492149353, 'Y': 0.2708013355731964, 'Z': 0.02767782472074032}, {'X': 0.590299129486084, 'Y': 0.4361971616744995, 'Z': 0.03960108757019043}, {'X': 0.5906516909599304, 'Y': 0.363827109336853, 'Z': 0.03853429853916168}, {'X': 0.5834727883338928, 'Y': 0.31363582611083984, 'Z': 0.023825062438845634}, {'X': 0.5745073556900024, 'Y': 0.27458733320236206, 'Z': 0.012641044333577156}]
[{'X': 0.5634645819664001, 'Y': 0.6396587491035461, 'Z': -7.89123514550738e-05}, {'X': 0.505527675151825, 'Y': 0.6533817648887634, 'Z': 0.008126729167997837}, {'X': 0.46739909052848816, 'Y': 0.6024050712585449, 'Z': 0.030548186972737312}, {'X': 0.4473866820335388, 'Y': 0.553339421749115, 'Z': 0.04521752521395683}, {'X': 0.4281790852546692, 'Y': 0.5374826788902283, 'Z': 0.058634623885154724}, {'X': 0.503042459487915, 'Y': 0.4533548653125763, 'Z': 0.07869697362184525}, {'X': 0.49137571454048157, 'Y': 0.3653108775615692, 'Z': 0.08963298797607422}, {'X': 0.47658979892730713, 'Y': 0.3154992461204529, 'Z': 0.08353856950998306}, {'X': 0.4613215923309326, 'Y': 0.279532790184021, 'Z': 0.07419103384017944}, {'X': 0.5309064984321594, 'Y': 0.43321481347084045, 'Z': 0.06515926122665405}, {'X': 0.5203476548194885, 'Y': 0.33837974071502686, 'Z': 0.06860344111919403}, {'X': 0.5028350353240967, 'Y': 0.28114253282546997, 'Z': 0.04508868604898453}, {'X': 0.48941370844841003, 'Y': 0.2431793212890625, 'Z': 0.029696568846702576}, {'X': 0.5604388117790222, 'Y': 0.42711201310157776, 'Z': 0.046287696808576584}, {'X': 0.5540246963500977, 'Y': 0.33363884687423706, 'Z': 0.04925038293004036}, {'X': 0.5376409888267517, 'Y': 0.28356653451919556, 'Z': 0.01975984498858452}, {'X': 0.5234169363975525, 'Y': 0.24602815508842468, 'Z': -0.0025273144710808992}, {'X': 0.5936366319656372, 'Y': 0.4330187439918518, 'Z': 0.02697709947824478}, {'X': 0.5951567888259888, 'Y': 0.36309564113616943, 'Z': 0.023840060457587242}, {'X': 0.590679943561554, 'Y': 0.3126182556152344, 'Z': 0.008534763008356094}, {'X': 0.5844331383705139, 'Y': 0.2670609951019287, 'Z': -0.002790542319417}]
[{'X': 0.576504111289978, 'Y': 0.6382714509963989, 'Z': -8.486305159749463e-05}, {'X': 0.5162941217422485, 'Y': 0.6514501571655273, 'Z': 0.01470260787755251}, {'X': 0.47150999307632446, 'Y': 0.6073849201202393, 'Z': 0.03578518331050873}, {'X': 0.4470711946487427, 'Y': 0.5546814203262329, 'Z': 0.046054817736148834}, {'X': 0.4307083487510681, 'Y': 0.526226282119751, 'Z': 0.05468231812119484}, {'X': 0.49958112835884094, 'Y': 0.46317487955093384, 'Z': 0.07735975086688995}, {'X': 0.48835819959640503, 'Y': 0.37662068009376526, 'Z': 0.09299847483634949}, {'X': 0.4802067279815674, 'Y': 0.3316313624382019, 'Z': 0.0939384251832962}, {'X': 0.474180668592453, 'Y': 0.29260385036468506, 'Z': 0.0917256698012352}, {'X': 0.5246331691741943, 'Y': 0.4360537528991699, 'Z': 0.06509675830602646}, {'X': 0.5066652894020081, 'Y': 0.34512943029403687, 'Z': 0.08691815286874771}, {'X': 0.4864802360534668, 'Y': 0.2852647304534912, 'Z': 0.07823029160499573}, {'X': 0.4733670949935913, 'Y': 0.2356683313846588, 'Z': 0.07072460651397705}, {'X': 0.5550082921981812, 'Y': 0.41979795694351196, 'Z': 0.04942493513226509}, {'X': 0.5388537645339966, 'Y': 0.3314618468284607, 'Z': 0.06368418782949448}, {'X': 0.5201590061187744, 'Y': 0.2803496718406677, 'Z': 0.05240602418780327}, {'X': 0.5073035955429077, 'Y': 0.2387019395828247, 'Z': 0.04042205214500427}, {'X': 0.5897729396820068, 'Y': 0.41439545154571533, 'Z': 0.03256748616695404}, {'X': 0.5798501372337341, 'Y': 0.3481563329696655, 'Z': 0.03442623093724251}, {'X': 0.5673341751098633, 'Y': 0.3014528155326843, 'Z': 0.02647143416106701}, {'X': 0.5583681464195251, 'Y': 0.2593786418437958, 'Z': 0.01999160833656788}]
[{'X': 0.5719254016876221, 'Y': 0.6384603381156921, 'Z': -0.00010892916907323524}, {'X': 0.5081310868263245, 'Y': 0.662611722946167, 'Z': 0.02255379408597946}, {'X': 0.47015929222106934, 'Y': 0.6090763807296753, 'Z': 0.049168478697538376}, {'X': 0.4488450288772583, 'Y': 0.5522915124893188, 'Z': 0.06517135351896286}, {'X': 0.4288896322250366, 'Y': 0.5326367616653442, 'Z': 0.08032675832509995}, {'X': 0.4971928000450134, 'Y': 0.45928579568862915, 'Z': 0.09223838150501251}, {'X': 0.4893145263195038, 'Y': 0.3718368709087372, 'Z': 0.11278852075338364}, {'X': 0.4806622862815857, 'Y': 0.3361818790435791, 'Z': 0.11627562344074249}, {'X': 0.47189515829086304, 'Y': 0.30783674120903015, 'Z': 0.11504828929901123}, {'X': 0.5241281390190125, 'Y': 0.430920273065567, 'Z': 0.07441197335720062}, {'X': 0.5097234845161438, 'Y': 0.32771021127700806, 'Z': 0.09639213979244232}, {'X': 0.491203248500824, 'Y': 0.26296311616897583, 'Z': 0.08824093639850616}, {'X': 0.4766513407230377, 'Y': 0.21164602041244507, 'Z': 0.07963105291128159}, {'X': 0.5573375225067139, 'Y': 0.4171454906463623, 'Z': 0.05379728600382805}, {'X': 0.5419198870658875, 'Y': 0.3124295473098755, 'Z': 0.06993259489536285}, {'X': 0.5243510007858276, 'Y': 0.2494613081216812, 'Z': 0.05931350961327553}, {'X': 0.5089831948280334, 'Y': 0.1978553831577301, 'Z': 0.04828914254903793}, {'X': 0.5959964394569397, 'Y': 0.41580355167388916, 'Z': 0.03313671797513962}, {'X': 0.5917535424232483, 'Y': 0.3422483205795288, 'Z': 0.036512598395347595}, {'X': 0.58565753698349, 'Y': 0.2939146161079407, 'Z': 0.032699327915906906}, {'X': 0.5819214582443237, 'Y': 0.251085489988327, 'Z': 0.029212413355708122}]
[{'X': 0.5736905932426453, 'Y': 0.638148844242096, 'Z': -0.00012571491242852062}, {'X': 0.5132644772529602, 'Y': 0.6592692732810974, 'Z': 0.014223432168364525}, {'X': 0.4748069643974304, 'Y': 0.6090000867843628, 'Z': 0.03318876773118973}, {'X': 0.44837066531181335, 'Y': 0.5549896359443665, 'Z': 0.04272376745939255}, {'X': 0.42523443698883057, 'Y': 0.5346933603286743, 'Z': 0.052636995911598206}, {'X': 0.4955424964427948, 'Y': 0.4523749053478241, 'Z': 0.06020338088274002}, {'X': 0.48596301674842834, 'Y': 0.36657091975212097, 'Z': 0.07204592227935791}, {'X': 0.48111191391944885, 'Y': 0.33150577545166016, 'Z': 0.07025090605020523}, {'X': 0.4754590690135956, 'Y': 0.3033483326435089, 'Z': 0.06600714474916458}, {'X': 0.5236294865608215, 'Y': 0.4226222634315491, 'Z': 0.046584226191043854}, {'X': 0.5093188881874084, 'Y': 0.3143841624259949, 'Z': 0.06395456939935684}, {'X': 0.49283143877983093, 'Y': 0.23611746728420258, 'Z': 0.05009071156382561}, {'X': 0.4798075258731842, 'Y': 0.17336022853851318, 'Z': 0.03579875826835632}, {'X': 0.5581998825073242, 'Y': 0.4111037850379944, 'Z': 0.03082563728094101}, {'X': 0.5442934036254883, 'Y': 0.3003001809120178, 'Z': 0.04641053080558777}, {'X': 0.5266473293304443, 'Y': 0.225569948554039, 'Z': 0.03248124197125435}, {'X': 0.5093052387237549, 'Y': 0.16549089550971985, 'Z': 0.015966901555657387}, {'X': 0.5978212356567383, 'Y': 0.414696604013443, 'Z': 0.01546484511345625}, {'X': 0.5977079272270203, 'Y': 0.3377480208873749, 'Z': 0.01852484606206417}, {'X': 0.5931472182273865, 'Y': 0.2785577178001404, 'Z': 0.010170014575123787}, {'X': 0.5879920721054077, 'Y': 0.22574162483215332, 'Z': 0.0023133119102567434}]
[{'X': 0.5654721856117249, 'Y': 0.5922462940216064, 'Z': -8.626131602795795e-05}, {'X': 0.5107836127281189, 'Y': 0.6194232702255249, 'Z': 0.01961045153439045}, {'X': 0.47718530893325806, 'Y': 0.5868890285491943, 'Z': 0.02710546739399433}, {'X': 0.4497153162956238, 'Y': 0.5464443564414978, 'Z': 0.032178573310375214}, {'X': 0.42631903290748596, 'Y': 0.5244446396827698, 'Z': 0.03891715034842491}, {'X': 0.49519726634025574, 'Y': 0.45259204506874084, 'Z': 0.014114420861005783}, {'X': 0.4848930537700653, 'Y': 0.36041098833084106, 'Z': 0.02802181802690029}, {'X': 0.4756735861301422, 'Y': 0.3067019283771515, 'Z': 0.031496815383434296}, {'X': 0.46446946263313293, 'Y': 0.26230722665786743, 'Z': 0.028183195739984512}, {'X': 0.5224855542182922, 'Y': 0.4224952161312103, 'Z': 0.00892174243927002}, {'X': 0.5078496336936951, 'Y': 0.3160288333892822, 'Z': 0.011759903281927109}, {'X': 0.4923889636993408, 'Y': 0.23606610298156738, 'Z': -0.0006432112422771752}, {'X': 0.47848111391067505, 'Y': 0.17138847708702087, 'Z': -0.014995240606367588}, {'X': 0.5526934862136841, 'Y': 0.407509446144104, 'Z': 0.008405787870287895}, {'X': 0.5378706455230713, 'Y': 0.30695223808288574, 'Z': 0.013658061623573303}, {'X': 0.5196429491043091, 'Y': 0.23494236171245575, 'Z': 0.003330301260575652}, {'X': 0.5043062567710876, 'Y': 0.17819049954414368, 'Z': -0.010841451585292816}, {'X': 0.584457278251648, 'Y': 0.40681514143943787, 'Z': 0.01143043301999569}, {'X': 0.577178955078125, 'Y': 0.33547407388687134, 'Z': 0.017949698492884636}, {'X': 0.5647206902503967, 'Y': 0.2799803614616394, 'Z': 0.013594300486147404}, {'X': 0.5516823530197144, 'Y': 0.23595786094665527, 'Z': 0.005213512107729912}]
[{'X': 0.5688202977180481, 'Y': 0.6190574765205383, 'Z': -0.00011803088273154572}, {'X': 0.5136147737503052, 'Y': 0.6412363648414612, 'Z': 0.008605165407061577}, {'X': 0.47594425082206726, 'Y': 0.5986464619636536, 'Z': 0.016202332451939583}, {'X': 0.4485529363155365, 'Y': 0.5518120527267456, 'Z': 0.017454076558351517}, {'X': 0.42525336146354675, 'Y': 0.5278161764144897, 'Z': 0.021227115765213966}, {'X': 0.49516746401786804, 'Y': 0.4553965926170349, 'Z': 0.02595529332756996}, {'X': 0.4866579473018646, 'Y': 0.35405853390693665, 'Z': 0.035806577652692795}, {'X': 0.4768332242965698, 'Y': 0.29638755321502686, 'Z': 0.03138236328959465}, {'X': 0.466836541891098, 'Y': 0.24994702637195587, 'Z': 0.02243739180266857}, {'X': 0.5232710838317871, 'Y': 0.4294544458389282, 'Z': 0.017253495752811432}, {'X': 0.5114001035690308, 'Y': 0.31399381160736084, 'Z': 0.024552974849939346}, {'X': 0.4958396553993225, 'Y': 0.23028844594955444, 'Z': 0.009459620341658592}, {'X': 0.48442530632019043, 'Y': 0.16342979669570923, 'Z': -0.006293610204011202}, {'X': 0.5558573007583618, 'Y': 0.4190143942832947, 'Z': 0.009559200145304203}, {'X': 0.5428058505058289, 'Y': 0.31204989552497864, 'Z': 0.014493631199002266}, {'X': 0.5261234641075134, 'Y': 0.23781295120716095, 'Z': -0.003685260657221079}, {'X': 0.5123574137687683, 'Y': 0.17590388655662537, 'Z': -0.02336624450981617}, {'X': 0.5894905924797058, 'Y': 0.4217715561389923, 'Z': 0.0027805855497717857}, {'X': 0.5849708914756775, 'Y': 0.3452267348766327, 'Z': 0.003579501761123538}, {'X': 0.5740587115287781, 'Y': 0.29201555252075195, 'Z': -0.007303209509700537}, {'X': 0.5624299645423889, 'Y': 0.24585624039173126, 'Z': -0.019225481897592545}]
[{'X': 0.5697398781776428, 'Y': 0.6436312198638916, 'Z': -0.00013474577281158417}, {'X': 0.5092383623123169, 'Y': 0.658679723739624, 'Z': -0.0033267184626311064}, {'X': 0.4696343243122101, 'Y': 0.6114912033081055, 'Z': 0.0022374349646270275}, {'X': 0.4446549713611603, 'Y': 0.5593942403793335, 'Z': 0.0008813103777356446}, {'X': 0.42390215396881104, 'Y': 0.5302367210388184, 'Z': 0.0012367325834929943}, {'X': 0.49706408381462097, 'Y': 0.4582483768463135, 'Z': 0.0317186564207077}, {'X': 0.4840390980243683, 'Y': 0.35396963357925415, 'Z': 0.030340412631630898}, {'X': 0.4724198579788208, 'Y': 0.2859014868736267, 'Z': 0.015579169616103172}, {'X': 0.4609715938568115, 'Y': 0.22893962264060974, 'Z': -0.0006998086464591324}, {'X': 0.5269528031349182, 'Y': 0.43227988481521606, 'Z': 0.020014174282550812}, {'X': 0.5111233592033386, 'Y': 0.31755152344703674, 'Z': 0.014769983477890491}, {'X': 0.49434080719947815, 'Y': 0.2319279909133911, 'Z': -0.008388240821659565}, {'X': 0.4823054373264313, 'Y': 0.16286471486091614, 'Z': -0.025584345683455467}, {'X': 0.5606987476348877, 'Y': 0.4244951903820038, 'Z': 0.004831239581108093}, {'X': 0.5471489429473877, 'Y': 0.3174471855163574, 'Z': -0.001848626765422523}, {'X': 0.5306353569030762, 'Y': 0.2430255115032196, 'Z': -0.027699433267116547}, {'X': 0.51704341173172, 'Y': 0.17860978841781616, 'Z': -0.047791738063097}, {'X': 0.5961097478866577, 'Y': 0.4331285059452057, 'Z': -0.011434243060648441}, {'X': 0.5938623547554016, 'Y': 0.3623214364051819, 'Z': -0.02538873441517353}, {'X': 0.5874121189117432, 'Y': 0.314904123544693, 'Z': -0.0444551557302475}, {'X': 0.5835464000701904, 'Y': 0.27379536628723145, 'Z': -0.056709837168455124}]
[{'X': 0.5654091835021973, 'Y': 0.6011282205581665, 'Z': -0.00010107372509082779}, {'X': 0.5122172236442566, 'Y': 0.623512864112854, 'Z': 0.0019128583371639252}, {'X': 0.4766625165939331, 'Y': 0.5885156393051147, 'Z': 0.001191276591271162}, {'X': 0.4482421278953552, 'Y': 0.5478488802909851, 'Z': -0.0010399527382105589}, {'X': 0.423573762178421, 'Y': 0.5256965160369873, 'Z': -0.0007943768869154155}, {'X': 0.4946996569633484, 'Y': 0.44888222217559814, 'Z': -0.004431343637406826}, {'X': 0.4868103563785553, 'Y': 0.34980207681655884, 'Z': 0.0006481576710939407}, {'X': 0.47664451599121094, 'Y': 0.2851604223251343, 'Z': -0.007330964785069227}, {'X': 0.465663343667984, 'Y': 0.23330508172512054, 'Z': -0.01970008946955204}, {'X': 0.5245742797851562, 'Y': 0.4229365587234497, 'Z': -0.0033061096910387278}, {'X': 0.5135356187820435, 'Y': 0.3112287223339081, 'Z': -0.0061346120201051235}, {'X': 0.5015313625335693, 'Y': 0.2258576601743698, 'Z': -0.0215054452419281}, {'X': 0.4916224777698517, 'Y': 0.16044509410858154, 'Z': -0.03818570077419281}, {'X': 0.5572142004966736, 'Y': 0.41146713495254517, 'Z': -0.0001670436467975378}, {'X': 0.5466414093971252, 'Y': 0.30726397037506104, 'Z': -0.0008861725800670683}, {'X': 0.5320010185241699, 'Y': 0.2282286286354065, 'Z': -0.01750529184937477}, {'X': 0.5188605189323425, 'Y': 0.16561153531074524, 'Z': -0.03663208708167076}, {'X': 0.5892108678817749, 'Y': 0.41459041833877563, 'Z': 0.0062409997917711735}, {'X': 0.585680365562439, 'Y': 0.33906492590904236, 'Z': 0.006349488627165556}, {'X': 0.5762844681739807, 'Y': 0.2840372622013092, 'Z': -0.0018265441758558154}, {'X': 0.566070020198822, 'Y': 0.238531231880188, 'Z': -0.012283842079341412}]
