[{'X': 0.7586560845375061, 'Y': 0.5891621112823486, 'Z': -6.232845043996349e-05}, {'X': 0.7073421478271484, 'Y': 0.5782755017280579, 'Z': -0.01837565191090107}, {'X': 0.6684591174125671, 'Y': 0.5188007354736328, 'Z': -0.02412688545882702}, {'X': 0.6481368541717529, 'Y': 0.45735639333724976, 'Z': -0.03653986379504204}, {'X': 0.6278402805328369, 'Y': 0.4066663384437561, 'Z': -0.050780899822711945}, {'X': 0.705238938331604, 'Y': 0.4167814552783966, 'Z': 0.02045394852757454}, {'X': 0.686546266078949, 'Y': 0.34355348348617554, 'Z': 0.015076510608196259}, {'X': 0.6738486289978027, 'Y': 0.3001369833946228, 'Z': 0.00688594114035368}, {'X': 0.6630789041519165, 'Y': 0.2651248574256897, 'Z': -0.0011230091331526637}, {'X': 0.7363607287406921, 'Y': 0.40195712447166443, 'Z': 0.01281806267797947}, {'X': 0.7230207324028015, 'Y': 0.3140130937099457, 'Z': 0.008422406390309334}, {'X': 0.7114650011062622, 'Y': 0.259052574634552, 'Z': -0.010086939670145512}, {'X': 0.7006267309188843, 'Y': 0.21473972499370575, 'Z': -0.024756258353590965}, {'X': 0.7664061784744263, 'Y': 0.4014975130558014, 'Z': -0.0017646062187850475}, {'X': 0.7586904764175415, 'Y': 0.31654512882232666, 'Z': -0.008630523458123207}, {'X': 0.7438188791275024, 'Y': 0.2688022255897522, 'Z': -0.030604641884565353}, {'X': 0.7279893159866333, 'Y': 0.23158933222293854, 'Z': -0.04827450215816498}, {'X': 0.7956305742263794, 'Y': 0.4128480851650238, 'Z': -0.017370428889989853}, {'X': 0.7921097874641418, 'Y': 0.3452959656715393, 'Z': -0.03155651316046715}, {'X': 0.7802682518959045, 'Y': 0.30433616042137146, 'Z': -0.0499490424990654}, {'X': 0.7643135786056519, 'Y': 0.27017316222190857, 'Z': -0.06430458277463913}]
[{'X': 0.7755429744720459, 'Y': 0.5854367017745972, 'Z': -2.3760301701258868e-05}, {'X': 0.7269582748413086, 'Y': 0.5713329315185547, 'Z': -0.01749674789607525}, {'X': 0.6910853385925293, 'Y': 0.5021534562110901, 'Z': -0.021296516060829163}, {'X': 0.6726443767547607, 'Y': 0.4323168694972992, 'Z': -0.030599838122725487}, {'X': 0.652550458908081, 'Y': 0.38060927391052246, 'Z': -0.04290354251861572}, {'X': 0.7274094223976135, 'Y': 0.40489262342453003, 'Z': 0.01695035584270954}, {'X': 0.711139440536499, 'Y': 0.32685285806655884, 'Z': 0.012643412686884403}, {'X': 0.7011424899101257, 'Y': 0.27926358580589294, 'Z': 0.002013856777921319}, {'X': 0.6912935972213745, 'Y': 0.23711267113685608, 'Z': -0.009750469587743282}, {'X': 0.7578369975090027, 'Y': 0.39211708307266235, 'Z': 0.0111794238910079}, {'X': 0.7471516132354736, 'Y': 0.3006367087364197, 'Z': 0.00649672606959939}, {'X': 0.7374491095542908, 'Y': 0.24504715204238892, 'Z': -0.013131708838045597}, {'X': 0.726311206817627, 'Y': 0.1982422173023224, 'Z': -0.027366014197468758}, {'X': 0.7862844467163086, 'Y': 0.39499300718307495, 'Z': -5.375019827624783e-05}, {'X': 0.7832284569740295, 'Y': 0.30608227849006653, 'Z': -0.006277571897953749}, {'X': 0.7702695727348328, 'Y': 0.25607168674468994, 'Z': -0.026336070150136948}, {'X': 0.7535961270332336, 'Y': 0.2143104076385498, 'Z': -0.04169557988643646}, {'X': 0.8131516575813293, 'Y': 0.40961143374443054, 'Z': -0.012516969814896584}, {'X': 0.8156657218933105, 'Y': 0.34064802527427673, 'Z': -0.028335759416222572}, {'X': 0.8057072162628174, 'Y': 0.3007279634475708, 'Z': -0.045224789530038834}, {'X': 0.789438009262085, 'Y': 0.26711392402648926, 'Z': -0.056326013058423996}]
[{'X': 0.7780044674873352, 'Y': 0.5684968829154968, 'Z': -4.5477860112441704e-05}, {'X': 0.7319358587265015, 'Y': 0.5552753210067749, 'Z': -0.01676708646118641}, {'X': 0.698826789855957, 'Y': 0.49228641390800476, 'Z': -0.024815572425723076}, {'X': 0.6809817552566528, 'Y': 0.42896056175231934, 'Z': -0.03707624599337578}, {'X': 0.6619261503219604, 'Y': 0.3765018582344055, 'Z': -0.05050260201096535}, {'X': 0.7368550896644592, 'Y': 0.39531368017196655, 'Z': 0.004934113472700119}, {'X': 0.7232623100280762, 'Y': 0.3150313198566437, 'Z': -0.005978418048471212}, {'X': 0.7135724425315857, 'Y': 0.26679304242134094, 'Z': -0.016283182427287102}, {'X': 0.7045390009880066, 'Y': 0.22296755015850067, 'Z': -0.026037972420454025}, {'X': 0.7665247917175293, 'Y': 0.38520559668540955, 'Z': -0.0026561738923192024}, {'X': 0.756562352180481, 'Y': 0.2944510877132416, 'Z': -0.013137172907590866}, {'X': 0.7459709644317627, 'Y': 0.23624423146247864, 'Z': -0.03329366445541382}, {'X': 0.7361447215080261, 'Y': 0.18426436185836792, 'Z': -0.04697179049253464}, {'X': 0.7954298853874207, 'Y': 0.39215055108070374, 'Z': -0.015083112753927708}, {'X': 0.7916043996810913, 'Y': 0.30482718348503113, 'Z': -0.02359132654964924}, {'X': 0.7792727947235107, 'Y': 0.24837887287139893, 'Z': -0.043627966195344925}, {'X': 0.7648442983627319, 'Y': 0.19830071926116943, 'Z': -0.05797405540943146}, {'X': 0.8234316110610962, 'Y': 0.4135434329509735, 'Z': -0.02916192263364792}, {'X': 0.823458731174469, 'Y': 0.34357166290283203, 'Z': -0.04499443247914314}, {'X': 0.8130122423171997, 'Y': 0.30055665969848633, 'Z': -0.061575133353471756}, {'X': 0.796849250793457, 'Y': 0.2627193033695221, 'Z': -0.07182518392801285}]
[{'X': 0.7813933491706848, 'Y': 0.5732332468032837, 'Z': -5.620433876174502e-05}, {'X': 0.7355022430419922, 'Y': 0.5552772283554077, 'Z': -0.01888100616633892}, {'X': 0.7014478445053101, 'Y': 0.48839473724365234, 'Z': -0.02571386657655239}, {'X': 0.6828476786613464, 'Y': 0.4219159483909607, 'Z': -0.03693646937608719}, {'X': 0.66512131690979, 'Y': 0.3688918650150299, 'Z': -0.0488080196082592}, {'X': 0.7430339455604553, 'Y': 0.38919007778167725, 'Z': 0.006617752369493246}, {'X': 0.7295047640800476, 'Y': 0.3046085834503174, 'Z': -0.002880748128518462}, {'X': 0.721527636051178, 'Y': 0.25534263253211975, 'Z': -0.014847928658127785}, {'X': 0.7151287198066711, 'Y': 0.20968373119831085, 'Z': -0.026859600096940994}, {'X': 0.7725194692611694, 'Y': 0.38157179951667786, 'Z': -9.806732123252004e-06}, {'X': 0.76424640417099, 'Y': 0.2877236306667328, 'Z': -0.007870051078498363}, {'X': 0.7556107044219971, 'Y': 0.23019693791866302, 'Z': -0.027428533881902695}, {'X': 0.7478216886520386, 'Y': 0.17643049359321594, 'Z': -0.04063288867473602}, {'X': 0.8008127212524414, 'Y': 0.3901861608028412, 'Z': -0.011984521523118019}, {'X': 0.7982245683670044, 'Y': 0.30219730734825134, 'Z': -0.01926259882748127}, {'X': 0.7868202924728394, 'Y': 0.2444029450416565, 'Z': -0.03733867406845093}, {'X': 0.7742469906806946, 'Y': 0.19115984439849854, 'Z': -0.04995112866163254}, {'X': 0.8278931379318237, 'Y': 0.4141479730606079, 'Z': -0.026054659858345985}, {'X': 0.8281779885292053, 'Y': 0.34363850951194763, 'Z': -0.04045065492391586}, {'X': 0.818381130695343, 'Y': 0.29829469323158264, 'Z': -0.054154448211193085}, {'X': 0.8036189079284668, 'Y': 0.2564551532268524, 'Z': -0.06235040724277496}]
[{'X': 0.7850054502487183, 'Y': 0.5787973999977112, 'Z': -3.349795224494301e-05}, {'X': 0.7372392416000366, 'Y': 0.5592628121376038, 'Z': -0.01948453299701214}, {'X': 0.7047876715660095, 'Y': 0.49115049839019775, 'Z': -0.027434593066573143}, {'X': 0.6876862645149231, 'Y': 0.42526620626449585, 'Z': -0.0383230596780777}, {'X': 0.6692104339599609, 'Y': 0.3743382692337036, 'Z': -0.050480376929044724}, {'X': 0.7460874319076538, 'Y': 0.39196404814720154, 'Z': 0.003091943683102727}, {'X': 0.7326753735542297, 'Y': 0.30732059478759766, 'Z': -0.007520855404436588}, {'X': 0.7234039306640625, 'Y': 0.2556357681751251, 'Z': -0.01825304701924324}, {'X': 0.7158579230308533, 'Y': 0.20800752937793732, 'Z': -0.028165321797132492}, {'X': 0.7768005728721619, 'Y': 0.3820093870162964, 'Z': -0.0018087895587086678}, {'X': 0.7676590085029602, 'Y': 0.286240816116333, 'Z': -0.010639520362019539}, {'X': 0.758331298828125, 'Y': 0.22352704405784607, 'Z': -0.03024979867041111}, {'X': 0.7505285143852234, 'Y': 0.16825464367866516, 'Z': -0.04384181648492813}, {'X': 0.8063033819198608, 'Y': 0.3894113302230835, 'Z': -0.011837070807814598}, {'X': 0.8045597076416016, 'Y': 0.2971351742744446, 'Z': -0.017843512818217278}, {'X': 0.7942339777946472, 'Y': 0.23764637112617493, 'Z': -0.03566286340355873}, {'X': 0.7823914289474487, 'Y': 0.18517352640628815, 'Z': -0.04937814176082611}, {'X': 0.8352292776107788, 'Y': 0.4110109210014343, 'Z': -0.023815711960196495}, {'X': 0.8372539281845093, 'Y': 0.3366265296936035, 'Z': -0.0363767184317112}, {'X': 0.8291255235671997, 'Y': 0.2905704975128174, 'Z': -0.05108672007918358}, {'X': 0.8161754608154297, 'Y': 0.24937155842781067, 'Z': -0.06076407805085182}]
[{'X': 0.7848976850509644, 'Y': 0.5891562700271606, 'Z': -3.889887739205733e-05}, {'X': 0.7378237843513489, 'Y': 0.5691542625427246, 'Z': -0.022804295644164085}, {'X': 0.7067863941192627, 'Y': 0.4953194558620453, 'Z': -0.03606440871953964}, {'X': 0.6894283294677734, 'Y': 0.42568913102149963, 'Z': -0.052368033677339554}, {'X': 0.6701396107673645, 'Y': 0.368517130613327, 'Z': -0.07244986295700073}, {'X': 0.7472914457321167, 'Y': 0.3904328942298889, 'Z': -0.00033598276786506176}, {'X': 0.7358688712120056, 'Y': 0.3097914755344391, 'Z': -0.012411266565322876}, {'X': 0.7288222908973694, 'Y': 0.25685346126556396, 'Z': -0.026212096214294434}, {'X': 0.7224987745285034, 'Y': 0.20803473889827728, 'Z': -0.038509808480739594}, {'X': 0.7785727977752686, 'Y': 0.38126689195632935, 'Z': -0.0060416641645133495}, {'X': 0.7744318842887878, 'Y': 0.2888922691345215, 'Z': -0.013835443183779716}, {'X': 0.7671271562576294, 'Y': 0.22327576577663422, 'Z': -0.03291875123977661}, {'X': 0.7605860829353333, 'Y': 0.16523705422878265, 'Z': -0.04632387310266495}, {'X': 0.8087235689163208, 'Y': 0.3902170956134796, 'Z': -0.017000902444124222}, {'X': 0.8114491105079651, 'Y': 0.3006935119628906, 'Z': -0.02318786457180977}, {'X': 0.8061897158622742, 'Y': 0.2382284253835678, 'Z': -0.04247674718499184}, {'X': 0.799102783203125, 'Y': 0.1802775114774704, 'Z': -0.05585622787475586}, {'X': 0.8379639387130737, 'Y': 0.4159105122089386, 'Z': -0.030722137540578842}, {'X': 0.8418803811073303, 'Y': 0.34091705083847046, 'Z': -0.04474925249814987}, {'X': 0.8356765508651733, 'Y': 0.2902134656906128, 'Z': -0.060255877673625946}, {'X': 0.8248710632324219, 'Y': 0.24345426261425018, 'Z': -0.0716010332107544}]
[{'X': 0.7909478545188904, 'Y': 0.5740010738372803, 'Z': -5.516645614989102e-05}, {'X': 0.740367591381073, 'Y': 0.5631129741668701, 'Z': -0.02254146710038185}, {'X': 0.7074738144874573, 'Y': 0.4941242039203644, 'Z': -0.03243928402662277}, {'X': 0.6890632510185242, 'Y': 0.4248657524585724, 'Z': -0.044297315180301666}, {'X': 0.6687520742416382, 'Y': 0.37161922454833984, 'Z': -0.05865699425339699}, {'X': 0.7491971254348755, 'Y': 0.3920654058456421, 'Z': -0.0005570261273533106}, {'X': 0.7378025650978088, 'Y': 0.3082401156425476, 'Z': -0.014372528530657291}, {'X': 0.7301082015037537, 'Y': 0.2556353807449341, 'Z': -0.030365608632564545}, {'X': 0.7244056463241577, 'Y': 0.20730899274349213, 'Z': -0.04389001429080963}, {'X': 0.7799871563911438, 'Y': 0.38190144300460815, 'Z': -0.0032729797530919313}, {'X': 0.7739661931991577, 'Y': 0.28680118918418884, 'Z': -0.01301942951977253}, {'X': 0.7684749364852905, 'Y': 0.22286149859428406, 'Z': -0.03373749181628227}, {'X': 0.7647891640663147, 'Y': 0.16299821436405182, 'Z': -0.04859614744782448}, {'X': 0.8095506429672241, 'Y': 0.3885924220085144, 'Z': -0.010891030542552471}, {'X': 0.8098418712615967, 'Y': 0.2969251871109009, 'Z': -0.017779216170310974}, {'X': 0.8066195249557495, 'Y': 0.23485860228538513, 'Z': -0.03752324357628822}, {'X': 0.802543044090271, 'Y': 0.17562319338321686, 'Z': -0.05340562388300896}, {'X': 0.8384480476379395, 'Y': 0.4093819558620453, 'Z': -0.02073371410369873}, {'X': 0.8442399501800537, 'Y': 0.33607590198516846, 'Z': -0.02968001924455166}, {'X': 0.843061625957489, 'Y': 0.2874927520751953, 'Z': -0.04377061128616333}, {'X': 0.8385612964630127, 'Y': 0.23962341248989105, 'Z': -0.055343400686979294}]
[{'X': 0.7923074960708618, 'Y': 0.5815819501876831, 'Z': -5.143229282111861e-05}, {'X': 0.7414528727531433, 'Y': 0.5653649568557739, 'Z': -0.01951824501156807}, {'X': 0.7081135511398315, 'Y': 0.49381229281425476, 'Z': -0.026253508403897285}, {'X': 0.6883233189582825, 'Y': 0.42393988370895386, 'Z': -0.03789408132433891}, {'X': 0.6682000160217285, 'Y': 0.3670681118965149, 'Z': -0.05210830271244049}, {'X': 0.7486026883125305, 'Y': 0.39379721879959106, 'Z': 0.012684346176683903}, {'X': 0.7369720339775085, 'Y': 0.3105604350566864, 'Z': 0.002348043955862522}, {'X': 0.7301809191703796, 'Y': 0.25605642795562744, 'Z': -0.011934694834053516}, {'X': 0.7258367538452148, 'Y': 0.20895689725875854, 'Z': -0.024996887892484665}, {'X': 0.7800959348678589, 'Y': 0.38364019989967346, 'Z': 0.007691750302910805}, {'X': 0.7763110995292664, 'Y': 0.2895817160606384, 'Z': 0.004118025302886963}, {'X': 0.7703152298927307, 'Y': 0.22342170774936676, 'Z': -0.01208423264324665}, {'X': 0.7663580775260925, 'Y': 0.1664942502975464, 'Z': -0.023024575784802437}, {'X': 0.8112449645996094, 'Y': 0.3901214301586151, 'Z': -0.0030107437632977962}, {'X': 0.8150514364242554, 'Y': 0.297316312789917, 'Z': -0.0056076874025166035}, {'X': 0.8129892945289612, 'Y': 0.23153996467590332, 'Z': -0.022113511338829994}, {'X': 0.8092941641807556, 'Y': 0.1727488487958908, 'Z': -0.03604722023010254}, {'X': 0.8411239981651306, 'Y': 0.41274169087409973, 'Z': -0.016725435853004456}, {'X': 0.8495843410491943, 'Y': 0.3443385362625122, 'Z': -0.027055401355028152}, {'X': 0.8514561057090759, 'Y': 0.29573190212249756, 'Z': -0.041922587901353836}, {'X': 0.8513025045394897, 'Y': 0.25254756212234497, 'Z': -0.05275222286581993}]
[{'X': 0.7936991453170776, 'Y': 0.5960255861282349, 'Z': -1.7123540601460263e-05}, {'X': 0.7444673776626587, 'Y': 0.5746667385101318, 'Z': -0.026250256225466728}, {'X': 0.7080675363540649, 'Y': 0.4983987808227539, 'Z': -0.034075912088155746}, {'X': 0.6857019662857056, 'Y': 0.4248298108577728, 'Z': -0.0460742712020874}, {'X': 0.6596349477767944, 'Y': 0.3743952512741089, 'Z': -0.06029719486832619}, {'X': 0.746190071105957, 'Y': 0.39384984970092773, 'Z': 0.0036114982794970274}, {'X': 0.7338235974311829, 'Y': 0.3085843324661255, 'Z': -0.008405182510614395}, {'X': 0.7272776961326599, 'Y': 0.2536933422088623, 'Z': -0.02395358309149742}, {'X': 0.7230846285820007, 'Y': 0.204259991645813, 'Z': -0.03756652772426605}, {'X': 0.7799602746963501, 'Y': 0.38181859254837036, 'Z': 0.002442748285830021}, {'X': 0.7740636467933655, 'Y': 0.28595393896102905, 'Z': -0.0031768123153597116}, {'X': 0.7691552042961121, 'Y': 0.22027307748794556, 'Z': -0.023563697934150696}, {'X': 0.766214907169342, 'Y': 0.16131722927093506, 'Z': -0.03702827915549278}, {'X': 0.813317596912384, 'Y': 0.38852429389953613, 'Z': -0.003204516600817442}, {'X': 0.8187902569770813, 'Y': 0.29506510496139526, 'Z': -0.008640033192932606}, {'X': 0.8189892172813416, 'Y': 0.23047564923763275, 'Z': -0.029362984001636505}, {'X': 0.8172145485877991, 'Y': 0.1725393831729889, 'Z': -0.044710397720336914}, {'X': 0.8450710773468018, 'Y': 0.41247931122779846, 'Z': -0.012374780140817165}, {'X': 0.8555746078491211, 'Y': 0.3451636731624603, 'Z': -0.023964734748005867}, {'X': 0.8617428541183472, 'Y': 0.294475793838501, 'Z': -0.04138518124818802}, {'X': 0.8661738634109497, 'Y': 0.24592098593711853, 'Z': -0.05446866899728775}]
[{'X': 0.7962352633476257, 'Y': 0.590003252029419, 'Z': -2.2279662516666576e-05}, {'X': 0.748299777507782, 'Y': 0.574130654335022, 'Z': -0.031152848154306412}, {'X': 0.7078025341033936, 'Y': 0.5007466077804565, 'Z': -0.036792218685150146}, {'X': 0.681182324886322, 'Y': 0.42758405208587646, 'Z': -0.044908132404088974}, {'X': 0.654388427734375, 'Y': 0.38026005029678345, 'Z': -0.05370239168405533}, {'X': 0.7441902756690979, 'Y': 0.3970700800418854, 'Z': -0.005113733466714621}, {'X': 0.727962851524353, 'Y': 0.3123718202114105, 'Z': -0.017519010230898857}, {'X': 0.7210755348205566, 'Y': 0.2578311860561371, 'Z': -0.0334753692150116}, {'X': 0.7172870635986328, 'Y': 0.20845676958560944, 'Z': -0.04770829901099205}, {'X': 0.7771961688995361, 'Y': 0.3816559910774231, 'Z': -0.0022950819693505764}, {'X': 0.7699372172355652, 'Y': 0.2852937579154968, 'Z': -0.006175221409648657}, {'X': 0.7664002180099487, 'Y': 0.21959927678108215, 'Z': -0.024615254253149033}, {'X': 0.7649852633476257, 'Y': 0.1599987894296646, 'Z': -0.03727474436163902}, {'X': 0.8094087243080139, 'Y': 0.3872235417366028, 'Z': -0.0034723752178251743}, {'X': 0.8153685331344604, 'Y': 0.295479953289032, 'Z': -0.007214110344648361}, {'X': 0.8159012198448181, 'Y': 0.23250868916511536, 'Z': -0.026496613398194313}, {'X': 0.8145004510879517, 'Y': 0.17657405138015747, 'Z': -0.042218517512083054}, {'X': 0.8401737213134766, 'Y': 0.41179946064949036, 'Z': -0.008859734050929546}, {'X': 0.8507145643234253, 'Y': 0.35138392448425293, 'Z': -0.02145327813923359}, {'X': 0.8569985628128052, 'Y': 0.30731767416000366, 'Z': -0.03913494572043419}, {'X': 0.8619465231895447, 'Y': 0.26616740226745605, 'Z': -0.05199402570724487}]
[{'X': 0.794446587562561, 'Y': 0.5888671278953552, 'Z': -3.8485286495415494e-05}, {'X': 0.7500698566436768, 'Y': 0.5750223398208618, 'Z': -0.03381327539682388}, {'X': 0.7080593109130859, 'Y': 0.5015829801559448, 'Z': -0.040112655609846115}, {'X': 0.6790417432785034, 'Y': 0.4285707175731659, 'Z': -0.04752407968044281}, {'X': 0.6511924266815186, 'Y': 0.3846270740032196, 'Z': -0.055572498589754105}, {'X': 0.7423183917999268, 'Y': 0.3964956998825073, 'Z': -0.016574043780565262}, {'X': 0.7251113057136536, 'Y': 0.3137417137622833, 'Z': -0.03036259114742279}, {'X': 0.719687819480896, 'Y': 0.26102763414382935, 'Z': -0.04595065489411354}, {'X': 0.7168539762496948, 'Y': 0.21071970462799072, 'Z': -0.05984356254339218}, {'X': 0.7755371928215027, 'Y': 0.38091984391212463, 'Z': -0.01252548024058342}, {'X': 0.765648603439331, 'Y': 0.2857009172439575, 'Z': -0.01721993461251259}, {'X': 0.7621004581451416, 'Y': 0.22120355069637299, 'Z': -0.035474199801683426}, {'X': 0.7607373595237732, 'Y': 0.16032227873802185, 'Z': -0.049515292048454285}, {'X': 0.8081690073013306, 'Y': 0.38736045360565186, 'Z': -0.011411350220441818}, {'X': 0.8103328943252563, 'Y': 0.2959583103656769, 'Z': -0.017116520553827286}, {'X': 0.8085091710090637, 'Y': 0.23638728260993958, 'Z': -0.03520737960934639}, {'X': 0.8047251105308533, 'Y': 0.18052396178245544, 'Z': -0.0499437153339386}, {'X': 0.8397151827812195, 'Y': 0.4151321351528168, 'Z': -0.014492048881947994}, {'X': 0.8471166491508484, 'Y': 0.35602906346321106, 'Z': -0.029051752761006355}, {'X': 0.8509998917579651, 'Y': 0.31617259979248047, 'Z': -0.04464368149638176}, {'X': 0.8529432415962219, 'Y': 0.2768712639808655, 'Z': -0.0552639402449131}]
[{'X': 0.7977781295776367, 'Y': 0.5791191458702087, 'Z': -4.49720500910189e-05}, {'X': 0.7508935928344727, 'Y': 0.5661472082138062, 'Z': -0.029490234330296516}, {'X': 0.7075772881507874, 'Y': 0.4971756935119629, 'Z': -0.036650579422712326}, {'X': 0.6773209571838379, 'Y': 0.4298592507839203, 'Z': -0.04616585001349449}, {'X': 0.6474757790565491, 'Y': 0.38884082436561584, 'Z': -0.059341032058000565}, {'X': 0.7426783442497253, 'Y': 0.39873406291007996, 'Z': -0.0180905032902956}, {'X': 0.7261905074119568, 'Y': 0.31551414728164673, 'Z': -0.03497781977057457}, {'X': 0.7192332148551941, 'Y': 0.2643016576766968, 'Z': -0.04951799288392067}, {'X': 0.7150925993919373, 'Y': 0.21535919606685638, 'Z': -0.061687953770160675}, {'X': 0.7757555842399597, 'Y': 0.38551637530326843, 'Z': -0.01632855087518692}, {'X': 0.7654657363891602, 'Y': 0.29178574681282043, 'Z': -0.02441798336803913}, {'X': 0.7603451013565063, 'Y': 0.22682823240756989, 'Z': -0.044006023555994034}, {'X': 0.757000744342804, 'Y': 0.16532696783542633, 'Z': -0.056194063276052475}, {'X': 0.8079231381416321, 'Y': 0.3930399715900421, 'Z': -0.017172938212752342}, {'X': 0.809603750705719, 'Y': 0.3017755448818207, 'Z': -0.0253518708050251}, {'X': 0.807837188243866, 'Y': 0.24028664827346802, 'Z': -0.045310210436582565}, {'X': 0.8038445115089417, 'Y': 0.18294048309326172, 'Z': -0.05952172726392746}, {'X': 0.8393692970275879, 'Y': 0.4193252921104431, 'Z': -0.021584084257483482}, {'X': 0.8468825817108154, 'Y': 0.359061598777771, 'Z': -0.03594483435153961}, {'X': 0.8506929874420166, 'Y': 0.3182709217071533, 'Z': -0.05109327286481857}, {'X': 0.851997971534729, 'Y': 0.276761919260025, 'Z': -0.0603238083422184}]
[{'X': 0.7981223464012146, 'Y': 0.5912990570068359, 'Z': -1.9938206605729647e-05}, {'X': 0.7503191828727722, 'Y': 0.5757497549057007, 'Z': -0.028034141287207603}, {'X': 0.7080351114273071, 'Y': 0.5032117962837219, 'Z': -0.03714073449373245}, {'X': 0.6796573400497437, 'Y': 0.43278056383132935, 'Z': -0.04818234220147133}, {'X': 0.6502001285552979, 'Y': 0.39577731490135193, 'Z': -0.062188711017370224}, {'X': 0.7419476509094238, 'Y': 0.4049581289291382, 'Z': -0.022443406283855438}, {'X': 0.7281932234764099, 'Y': 0.31886225938796997, 'Z': -0.04051445052027702}, {'X': 0.7215846180915833, 'Y': 0.26661038398742676, 'Z': -0.05374918133020401}, {'X': 0.7181707620620728, 'Y': 0.21724888682365417, 'Z': -0.06522630900144577}, {'X': 0.7743450403213501, 'Y': 0.39083558320999146, 'Z': -0.02207920327782631}, {'X': 0.7642768025398254, 'Y': 0.2913329303264618, 'Z': -0.037127505987882614}, {'X': 0.7598196268081665, 'Y': 0.2285434901714325, 'Z': -0.05943255126476288}, {'X': 0.7576902508735657, 'Y': 0.16700443625450134, 'Z': -0.07537918537855148}, {'X': 0.8070226311683655, 'Y': 0.39560917019844055, 'Z': -0.023539496585726738}, {'X': 0.8052362203598022, 'Y': 0.29821476340293884, 'Z': -0.03786148130893707}, {'X': 0.8033499717712402, 'Y': 0.2386515885591507, 'Z': -0.05662211775779724}, {'X': 0.8005431890487671, 'Y': 0.183317169547081, 'Z': -0.07128351926803589}, {'X': 0.8401558995246887, 'Y': 0.41691601276397705, 'Z': -0.027484817430377007}, {'X': 0.8476648330688477, 'Y': 0.3475262224674225, 'Z': -0.04219093918800354}, {'X': 0.8512067794799805, 'Y': 0.30443093180656433, 'Z': -0.05575166642665863}, {'X': 0.8523000478744507, 'Y': 0.2606430649757385, 'Z': -0.06715404242277145}]
[{'X': 0.7974847555160522, 'Y': 0.5887020826339722, 'Z': -3.158079562126659e-05}, {'X': 0.7492665648460388, 'Y': 0.5759408473968506, 'Z': -0.028317753225564957}, {'X': 0.7090268731117249, 'Y': 0.5029807090759277, 'Z': -0.037055641412734985}, {'X': 0.6823583245277405, 'Y': 0.4308927655220032, 'Z': -0.047377828508615494}, {'X': 0.6535010933876038, 'Y': 0.38631197810173035, 'Z': -0.06160881742835045}, {'X': 0.7408304810523987, 'Y': 0.4059492349624634, 'Z': -0.005109353922307491}, {'X': 0.7291896939277649, 'Y': 0.3267499804496765, 'Z': -0.016868039965629578}, {'X': 0.7247260212898254, 'Y': 0.2771450877189636, 'Z': -0.03198505565524101}, {'X': 0.7223970293998718, 'Y': 0.2280273735523224, 'Z': -0.04735942184925079}, {'X': 0.773141086101532, 'Y': 0.390155553817749, 'Z': -0.0037653225008398294}, {'X': 0.7634503245353699, 'Y': 0.2988555431365967, 'Z': -0.010597474873065948}, {'X': 0.7582623958587646, 'Y': 0.23748494684696198, 'Z': -0.03132220730185509}, {'X': 0.7548133134841919, 'Y': 0.17700017988681793, 'Z': -0.047579050064086914}, {'X': 0.8059244155883789, 'Y': 0.39156374335289, 'Z': -0.006682826206088066}, {'X': 0.8035967946052551, 'Y': 0.30077534914016724, 'Z': -0.01354160439223051}, {'X': 0.7998908758163452, 'Y': 0.23923172056674957, 'Z': -0.03525107726454735}, {'X': 0.7949875593185425, 'Y': 0.18029753863811493, 'Z': -0.05244676023721695}, {'X': 0.8387801051139832, 'Y': 0.4096319377422333, 'Z': -0.011972867883741856}, {'X': 0.8436441421508789, 'Y': 0.339807391166687, 'Z': -0.02381589263677597}, {'X': 0.8447994589805603, 'Y': 0.2937105596065521, 'Z': -0.03837108984589577}, {'X': 0.8426854610443115, 'Y': 0.24872225522994995, 'Z': -0.05030330643057823}]
